"code","iso","country","UWD.ind.1995","UWD.ind.1996","UWD.ind.1997","UWD.ind.1998","UWD.ind.1999","UWD.ind.2000","UWD.ind.2001","UWD.ind.2002","UWD.ind.2003","UWD.ind.2004","UWD.ind.2005","UWD.ind.2006","UWD.ind.2007","UWD.ind.2008","UWD.ind.2009","UWD.ind.2010","UWD.ind.2011","UWD.ind.2012","UWD.ind.2013","UWD.ind.2014","UWD.ind.2015","UWD.ind.2016","UWD.ind.2017","UWD.ind.2018","UWD.ind.2019","UWD.ind.2020","UWD.ind.2021","UWD.ind.2022"
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",25.9168210467782,26.2827012044547,26.8323266629651,27.0552950333162,27.5606039152281,28.1040858432287,28.6481408522839,29.1471012381241,29.5843883215244,29.64697435552,29.7046439817952,29.4612623880768,29.3203112369474,29.473619125434,29.4008424194978,29.4406655625515,29.6107639780088,29.9198436368124,30.2275625815229,30.5128805659123,30.8341853573674,31.1014749247033,31.3576142023822,31.6415435418349,31.9840754296371,31.9840754296371,31.9840754296371,31.9840754296371
246,"FIN","Finland",93.8901343447374,94.7102830900929,95.7866257393272,96.700147938251,97.6264075415547,98.5672542211918,99.4272681072383,99.5590756857964,99.7035143567274,99.987997359136,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
250,"FRA","France",83.5669587382099,84.1307988580443,84.8105745399136,85.3693442660426,86.0307960606994,86.5846547743543,87.4865665427293,87.8591742877714,87.9568510671752,88.3084123868365,88.5555591273265,88.7952252575229,89.0839676150455,89.2918373510099,89.67252018655,90.222137786908,91.124273309525,91.6581251589692,92.170909689367,92.6322226110933,92.8763889158518,93.1164184165816,93.3585527639312,93.5806197959099,93.7913413277665,93.7913413277665,93.7913413277665,93.7913413277665
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",11.8879942288797,12.5173102744325,13.0641018771288,13.5356523551786,14.0935850996395,14.30300730279,14.5247489194316,14.8169327630313,14.9896656736872,15.3138630895395,15.297600386509,15.6484079673521,16.1403587199974,16.8715217123492,17.7841686913479,18.9658239606573,20.2390221211388,21.6899271323829,22.8061384898854,23.6271488166252,24.2798753006167,24.9920447680011,25.4359614230417,26.4603273581377,27.2101503908356,27.2101503908356,27.2101503908356,27.2101503908356
270,"GMB","Gambia",7.07965034217966,7.92604387686484,7.67563060018909,6.88417316816248,6.03077532164157,7.29272566288256,8.14016918051627,8.70205420030778,9.24040704450826,7.97916868978928,8.59020257634447,9.66125451434814,10.7375542207355,12.3375968661766,13.3624903177627,14.506020358363,16.4449130963061,16.9917809167358,17.6604557532333,17.2432900860297,18.1290553653257,17.9842153473141,17.4818825982338,18.3754095127146,18.976916206255,18.976916206255,18.976916206255,18.976916206255
268,"GEO","Georgia",40.4415739546789,40.8240045135442,40.8953207475905,41.5640879140794,42.7855781229234,44.0640561410403,44.8074273910042,46.1928167797966,47.5641722199938,48.7302149960778,49.728271527014,51.0928968527854,51.0373167845896,50.7286433048666,50.7067779734811,50.6332069278745,50.7578550253548,50.8768792503873,51.1194303728195,51.4388494543066,51.7627060888614,51.7896626249427,51.832275904305,52.0739400490805,52.3150468496919,52.3150468496919,52.3150468496919,52.3150468496919
276,"DEU","Germany",97.2474823790727,97.8514091953731,98.3172489169639,98.7070400137877,99.1595680036708,99.526430014007,99.8258921144039,99.5076590214347,99.0856444467612,98.7084346854261,98.3815799450468,98.063683090229,97.7396743111077,97.4683027207205,97.2736290797767,97.1993726730148,97.2887794904508,97.4101615898699,97.40423823675,97.53540233487,97.5397925438484,97.7490105927905,98.0914226882348,98.327080599264,98.5725054715017,98.5725054715017,98.5725054715017,98.5725054715017
288,"GHA","Ghana",0.833512330429443,1.95722489287714,3.32001311961631,4.81444275346811,6.5411497249528,8.10636801378656,9.55658212645712,10.6418503885015,11.2997360598579,12.2929141740886,13.3663939243986,14.0700688543363,14.8142924301841,15.9384536364775,16.4436269506999,16.9751467036868,17.2324757431111,17.8102934530484,17.9781765125749,17.6584876720404,17.6035415540041,17.8983673482216,18.0895206117999,19.529064788314,20.4164566718604,20.4164566718604,20.4164566718604,20.4164566718604
300,"GRC","Greece",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
304,"GRL","Greenland",67.1457824615319,67.4815000830316,67.9733986215528,68.5935670417814,69.0074789354678,69.2348480539632,70.7022762611739,72.0865877801362,73.6067331162439,75.4509287621338,76.8618297400926,77.665755317114,78.6268542387202,79.49883739072,80.6508424314001,82.175692503518,82.3918283653407,82.5309113563637,82.9177004958935,83.2046658841514,83.3604780358551,83.3254274097038,83.3053497975948,83.57486194183,83.8926995401483,83.8926995401483,83.8926995401483,83.8926995401483
308,"GRD","Grenada",40.7107317054654,41.1930195480302,41.8942441511392,42.5275666831759,43.0839376314294,43.6452663510249,44.0465118119376,44.2077276468473,44.2464686341962,44.2880076759319,44.3216058396748,44.3053823089396,44.3314345977646,44.3530587380423,44.3869514238971,44.3984526287312,44.5093470504453,44.6620983069212,44.7133376415146,44.7181722061753,44.8560526803305,44.5287225671948,44.1176919077591,44.2334953810071,44.3528489507383,44.3528489507383,44.3528489507383,44.3528489507383
320,"GTM","Guatemala",6.96384995636409,8.27520657380632,9.21748694865938,10.0275907059276,11.4526575265287,12.1337719266126,12.8026190865173,13.6273384360217,14.3925469360384,15.2019023240084,16.1725167328728,17.0582748563056,17.9632758039383,18.7016578176338,19.5846564571234,20.5276716067636,21.4575130312796,22.3598029517008,23.2788077580964,23.9748802381566,24.7126506194683,25.2525138435623,26.1547041084779,26.6950058353426,27.2036664050108,27.2036664050108,27.2036664050108,27.2036664050108
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0,0,0,0,0.225946159720152,0.805373604114649,1.49600630031995,2.26322880324371,2.79669818760267,2.78659146035429,3.43505311088481,3.89360158363182,4.41245172940496,5.23847614816776,6.05857846060015,6.45241096248812,7.03156598056441,7.51354681021027,7.78312736833799,8.12413850281035,8.45498462082028,8.72948558656593,9.09489088255643,10.0120430261156,11.0274337316252,11.0274337316252,11.0274337316252,11.0274337316252
624,"GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274622511811515,1.0819977515435,2.10496106673047,1.96621611970761,2.47588613048902,3.42195648564028,3.54137641063978,4.20708216607555,5.72130672588865,6.59820918399397,6.59820918399397,6.59820918399397,6.59820918399397
328,"GUY","Guyana",19.8813876988111,20.1066890698722,20.6137950950055,21.2364675136921,21.3852147655572,21.3205694331021,23.1406161892962,24.1315997201529,24.8179463892514,25.2689073171296,25.5219818342656,26.1806882059539,26.7912489965986,27.2955109743071,27.8353067577626,28.8994234969255,29.824429796455,30.2753206888783,30.8277002708312,30.7927943836686,31.3878050242019,31.8783870986641,32.2406546187843,32.388547224764,32.6058985786809,32.6058985786809,32.6058985786809,32.6058985786809
332,"HTI","Haiti",0.0396758712113723,1.13605569629097,2.15868084264829,3.02918768705007,3.77985186775135,4.60767849488926,5.33570329455239,6.09532850294941,6.72917260440573,7.29374564348259,7.9872832318691,8.62447421612144,9.22929741415584,9.91487301413795,10.6795817879744,8.08741713629463,1.7567394723492,11.8849502149253,10.6165895034382,11.5926776287015,11.9549191641342,11.2637120372724,12.7109687750084,13.3399428193122,13.90508967826,13.90508967826,13.90508967826,13.90508967826
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",12.9067068198912,13.9927785848585,14.9420983583994,15.8744650044709,16.958438602118,18.1457448889639,19.1306841543399,20.0032864234978,20.7836948131445,21.5176821330328,22.0873576112003,22.7107554131554,23.366559536005,24.0816037595356,24.8753210213725,25.3273112145491,25.7419027159424,26.4604228601684,27.0219633261722,27.7065981684013,28.4013351505092,28.9961854788023,29.5237716785891,30.2214245071202,30.9391336328881,30.9391336328881,30.9391336328881,30.9391336328881
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",55.239926595003,55.9274874351957,56.5151453927967,57.0894098599882,57.6539593603213,58.3435669276851,58.9431015849649,59.0782000156628,59.3147746453704,59.4363479675918,59.5079721959229,59.907288786215,60.2234824210524,60.5158412031949,60.6979079261977,60.7698273774226,60.2495608142245,59.6639012761935,59.1539168825283,59.0747394668538,59.0467110904202,59.3077191766825,59.5845555076375,60.0810063992861,60.6180395994942,60.6180395994942,60.6180395994942,60.6180395994942
352,"ISL","Iceland",93.7400275995615,94.5948730326439,95.4922171169419,96.3447831435174,97.1414557383362,97.9702540047285,98.8841650127008,99.1194955211724,99.215925422007,99.1686480653092,99.1163413828994,99.1312408123454,99.1668629631763,99.2616191161683,99.4258512619257,99.6077163271363,99.7476828563092,99.7801405135509,99.8527729676406,100,100,100,100,100,100,100,100,100
356,"IND","India",1.59508892286453,2.14045338126644,2.43125394176766,2.77900898138719,3.20913890283764,3.72426870085175,4.35464802716228,5.05185448207936,5.77009002902233,6.58951439556903,7.13987150188103,7.60683183623766,8.12959879919678,8.65800558856093,9.66756275259765,10.3611935041722,10.9270551637326,11.9027984208592,12.8981796659948,14.1897655412564,15.2325744032536,16.3114840533217,16.7244651488157,17.5061251517394,18.2590599689066,18.2590599689066,18.2590599689066,18.2590599689066
360,"IDN","Indonesia",11.1438138174914,12.0384483076277,12.8701429097758,13.4906857531777,14.1026709393162,14.6186994366435,14.9609437728726,15.3245839503043,15.8036342051787,16.272160822707,16.7426662995881,17.3218196209019,17.881436215552,18.4683136234255,19.0991553290744,19.8782811054298,20.6883124016059,21.2762290249912,21.8658267274742,22.4543535962036,22.8808132677929,23.5848521612531,23.916180400766,24.4499607908827,24.8949428523665,24.8949428523665,24.8949428523665,24.8949428523665
364,"IRN","Iran",40.1771282473939,41.1848789348685,41.338213152691,41.3245735899219,41.0983710924899,41.3898580137249,42.5395781422891,43.0497814901354,43.5694134056663,44.0389983866669,44.8125305509792,45.408265030375,45.7086015339693,46.1340819593991,46.5980647508078,47.0001851558523,47.2920525122033,47.535512080749,47.6664081164106,47.9011489853299,48.2344474661244,48.3449150439374,48.2757934184946,48.5467023694298,48.8465149231589,48.8465149231589,48.8465149231589,48.8465149231589
368,"IRQ","Iraq",27.2152927333659,27.2867876797477,27.5970580670396,28.0117458838761,28.5507564542654,29.3519175502776,31.0090824394532,32.2682842674833,32.8128133332307,33.5380148398731,33.69836544278,34.2847192523417,34.8391451957428,35.1865104223747,36.0177616840149,36.930495906567,38.3989919076288,40.1273099824001,41.6608209773475,42.7531292016939,43.7148935276507,44.4948526330237,44.8308218805841,45.4190307619507,45.8963277452423,45.8963277452423,45.8963277452423,45.8963277452423
372,"IRL","Ireland",95.7803363220823,96.788625725655,97.9006431593771,99.0827770638767,99.8960294590376,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",90.561332613378,91.3720688217755,91.9831367244436,92.1130242413435,92.1326972104099,92.5551175528217,93.0636717988303,92.907172961809,92.8613249297175,93.0635842660972,93.1374395104874,93.0469865065166,92.7569811247873,92.4489844869134,92.2908712582875,92.1128760672755,91.9683020551596,91.9177371377831,92.0023085793432,92.1201238586101,92.294592596065,92.7111860570482,93.1634142828521,93.5024069653302,93.7970652536491,93.7970652536491,93.7970652536491,93.7970652536491
380,"ITA","Italy",94.1324717417288,94.9268712326643,95.752656821415,96.5375829663779,97.2180873494971,97.7847843947375,98.2040711387753,98.061482154016,97.7749528970106,97.5628751841272,97.399247103476,97.2931875377495,97.1567443425537,97.0034114085002,96.876546663245,96.7550479225495,96.662179276332,96.6526368132553,96.6117616664866,96.6114715870527,96.6040121117718,96.6299223640538,96.9758536051282,97.3379164893552,97.7892420147569,97.7892420147569,97.7892420147569,97.7892420147569
388,"JAM","Jamaica",38.9030209967132,41.0387287210706,42.9777005095275,44.6205577403369,45.7156840325103,46.2819327114942,47.2084883501758,47.4903809946848,47.5315234573465,47.799762222544,48.3281501543848,48.2454214778689,48.2038785480449,47.9543563124418,47.8006846141253,48.508682657239,48.3198838862009,47.7255489126286,47.4512110708052,47.0012127252123,47.3878668298746,47.309610830345,47.2122566114915,47.2852398006956,47.3386325965051,47.3386325965051,47.3386325965051,47.3386325965051
392,"JPN","Japan",88.606065856939,89.0273831884153,89.3941866633142,89.5416209272255,89.862466180465,90.2166915601809,90.8146243724467,90.8125537042794,90.6160731129017,90.5150424543146,90.1601180851147,89.7852002496309,89.8467781209699,89.9968617393325,90.2483942091083,90.2830758583372,90.0133653158833,89.9870058632133,90.1151888433552,90.3086443964929,90.562447955974,90.90115217425,91.467349940732,91.7378463362611,91.798810550663,91.798810550663,91.798810550663,91.798810550663
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",47.3158547356847,47.6942438619815,48.1054595228483,48.1800765091216,48.466658750788,48.7043992596572,48.9839440017863,49.3394268315351,49.5537178786228,49.924648544857,50.4725697978542,50.7284360833242,51.1014117822649,51.5394931058095,52.0171534979378,52.4712684268217,52.8773812481217,53.3245715369078,53.6473779028447,53.7844036231682,53.9453609534328,53.9266829110308,53.9033248934966,54.1054151075395,54.3950082150863,54.3950082150863,54.3950082150863,54.3950082150863
398,"KAZ","Kazakhstan",29.1454123976542,29.9190588998306,30.6855577069656,32.6255216954925,34.898308075653,37.5400208469774,40.567710213433,43.4130049936061,45.7328009190958,47.5892510884747,49.1554673914978,50.1727950800285,51.2762388389821,51.852230633921,52.6988931493499,53.4969391787292,54.1988085645736,54.8385328802394,55.341233045346,55.697224812244,55.8580508786304,55.751212647591,55.7444931361095,55.8299647856585,55.9974301242829,55.9974301242829,55.9974301242829,55.9974301242829
404,"KEN","Kenya",3.59645190237896,3.77870300031213,3.73886018419827,3.86599484884734,4.3232157454521,4.99647304258583,5.72962211428222,6.26660275134621,6.07518622628233,6.28166538304241,6.45342471897632,6.54521891652325,6.57623922878126,6.86842520458637,6.98796867731284,7.206772047775,7.55792111061913,8.30513954854574,8.94899522859905,9.83253133673388,10.7096939853086,11.6562414276252,12.2114718154196,13.006018506279,13.7116573610899,13.7116573610899,13.7116573610899,13.7116573610899
296,"KIR","Kiribati",4.45432558558463,5.04839622960991,5.68504050092801,6.37612455996724,6.87964619384036,7.51341406102847,8.08001333231019,8.6551889989764,9.36920005590208,10.0468529965462,10.5204327633612,10.86107087417,10.9460430906285,11.4819016581985,11.5867615424596,11.7514216873079,11.9688324738109,12.3325896034343,12.56025419481,12.8033467199414,13.3730549729006,13.9190255884028,14.3091639544051,15.0025653155715,15.5572891849387,15.5572891849387,15.5572891849387,15.5572891849387
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",57.2633279748034,57.7701140692138,57.9857326781965,57.895945164612,57.8631565928008,57.4917915043341,57.4113065224601,56.9090659755246,56.5156109820185,56.303099298506,56.340660453582,56.6265234352205,56.6287852819042,56.6443807419966,56.6090357862403,56.8537413169283,57.0003991854865,57.1544775967829,57.2450819258467,57.2778002587868,57.2480113233871,57.1986459609629,57.0816945824988,57.122947813392,57.1927973682493,57.1927973682493,57.1927973682493,57.1927973682493
417,"KGZ","Kyrgyzstan",29.367725514527,29.4027194506401,28.5340365409293,28.3284809897486,28.6883947630028,29.8875491476554,31.2815570517241,32.8355537850068,34.6282025862107,36.0007800180575,36.9601041415627,37.6767621265783,38.7229385222463,40.2532236686558,41.5155988447662,42.7283649137098,43.6842500219831,44.2069840569487,44.6066534762594,44.8658442111247,45.3288634480663,46.1016288031197,46.6078794333921,46.7629382306114,47.3302142328478,47.3302142328478,47.3302142328478,47.3302142328478
418,"LAO","Laos",3.59906850673224,4.46388866087493,5.41727757629755,6.28996628319962,7.3243762575238,8.25434767367051,9.55089130323421,10.5787566619006,11.6856936207461,12.7177940235747,13.6233122104531,14.5452516877601,15.5800657510629,15.8659940884283,16.6372170031325,17.5807728661411,18.5198645028303,19.3779293631132,20.2816863891948,21.2706385968471,22.1293069244298,23.123807784798,23.9936500105649,25.0271331171443,26.1482582621147,26.1482582621147,26.1482582621147,26.1482582621147
428,"LVA","Latvia",52.7553747391953,52.5959474527207,52.8260203776028,52.7369875645879,52.9201621009807,53.1192482657791,53.289436391584,53.6587903100314,54.1027595454121,54.5348167563107,54.8052901447527,55.2888375919121,55.6657923778353,56.2599174555308,56.7707971964307,56.9454315103848,56.8481090318002,56.809772857603,56.7506073322609,56.6937233148398,56.6605058214038,56.8348663171138,56.9826743631962,57.2736320429438,57.6744177033035,57.6744177033035,57.6744177033035,57.6744177033035
422,"LBN","Lebanon",44.408110769681,44.596129531889,44.5412436910311,44.2973412146001,43.9612805851055,43.7621322502516,43.5387459109616,43.457884788052,43.3916824378384,43.3542713108166,43.5829494759793,43.9496515433557,44.2310798251782,44.5297681931245,44.7347816782895,45.0139523763443,45.3149363381266,45.6578305724935,45.9123612391259,46.0550560728425,46.1718462547008,46.3083474442626,46.4304888858647,46.5972143286485,46.7752684036781,46.7752684036781,46.7752684036781,46.7752684036781
426,"LSO","Lesotho",1.23081220142316,1.54990334169651,1.73945270894407,1.69025469650735,1.48943548400341,1.25580664887146,1.14460349819274,1.08820502314134,1.04087880607287,1.08582380846744,1.4074614263366,1.89431970390788,2.29878342948597,2.63593604562561,3.17746710255545,3.66450123637998,4.08477606181299,4.4829596035058,4.92152655669769,5.26743941612693,5.50118454569662,5.90768770504847,6.41939957431597,6.82803519742157,7.20252158618054,7.20252158618054,7.20252158618054,7.20252158618054
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0.0545384477223365,1.10388672559056,1.77055823776708,2.19794370894492,2.94654063496635,3.56267559713847,3.59884483490882,4.3747780159179,5.40936094438449,6.18987049657855,7.06266389141963,7.97371460852789,8.99465894782131,9.53533651953165,9.53533651953165,9.53533651953165,9.53533651953165
434,"LBY","Libya",41.8241398094237,42.7550177507407,43.3985046235454,43.9381327901318,44.3013757329406,44.7334151986155,45.1316085663366,45.512690119636,46.0025719465381,46.447763024709,46.9071303618734,47.3172682417687,47.7187642452691,48.1653667892273,48.5216445182847,48.884177402657,49.0006240243471,49.3335336500321,49.4579771857411,49.3291907770819,49.1234407519441,48.6350352418865,48.2635868301952,48.2277872716188,48.2752124006605,48.2752124006605,48.2752124006605,48.2752124006605
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",52.1135996930685,52.5327687846504,52.8603217540314,53.1307910030784,53.44006953226,53.8406506435342,54.2809896304079,54.5617691715346,54.992528868189,55.3585460392823,55.7345254440996,56.0451239858567,56.248132921642,56.5773653702066,56.9226306302469,57.114473085771,57.0177574768462,57.0352007612952,57.0938677470476,57.1524808682286,57.1485752113019,56.9634844578282,56.9588386741167,57.1816595436313,57.3845985417836,57.3845985417836,57.3845985417836,57.3845985417836
442,"LUX","Luxembourg",93.3042025349998,93.9164996656536,94.5081597433925,94.9555304098539,95.3419887211761,95.6878106391989,96.0716576461323,95.8898463798575,95.7148766559942,95.6120738436381,95.5361949898685,95.5267655428731,95.5252499244192,95.5143164649379,95.4710305725325,95.5270253295737,95.8190567837285,96.1972757479412,96.3742726616573,96.630808318731,96.7750975496635,96.8547766301838,97.0340027006495,97.3584015708336,97.8407444680875,97.8407444680875,97.8407444680875,97.8407444680875
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0,0,0,0,0,0.229367637197242,0.567260559925515,0.974842285166716,1.15445803317247,1.49272065286938,1.20896628945805,1.31702235450815,1.27194224576633,1.02738865919869,1.11128560824984,1.65578963635112,1.77790280166526,2.07985088524276,2.71398521446153,3.17439499852108,3.68002064437647,4.2576874439311,4.58897028488181,5.37301012281253,6.16198447909562,6.16198447909562,6.16198447909562,6.16198447909562
454,"MWI","Malawi",0,0,0,0,0,0,0,0.0642059139929074,1.19855564869336,2.39021342220634,3.26839979495466,4.00147761156778,5.08986708954627,6.23561151058198,6.79992720745675,7.48564636144857,7.80682065384947,8.6609730233174,9.45563950269319,9.9496837791884,10.2183559801755,10.5942725516935,10.8655943148499,11.4732810465539,12.0966066350952,12.0966066350952,12.0966066350952,12.0966066350952
458,"MYS","Malaysia",42.7528054043973,43.9396535722983,44.5598932600038,45.244968113204,46.1268356422558,47.0742056500675,47.1805985944828,47.6455222849851,48.4738468317685,48.44003505306,48.096773236172,48.0995832897591,48.06177200018,47.8111667247438,47.5075941227612,46.9804693638577,46.75926883641,47.5244968586898,48.0285463634587,47.9618347065811,47.9120593347504,48.026287628806,48.075301430491,48.2317016946181,48.2349142301564,48.2349142301564,48.2349142301564,48.2349142301564
462,"MDV","Maldives",26.3043564765628,27.281353751868,28.0062850214545,29.4204525495964,30.8634541512706,32.1964319427693,33.7602909422392,35.7159610491983,37.1714657803186,38.3149898491653,39.216331473397,39.3031299556362,40.0449506847227,40.8933297151818,41.6226785480051,42.3280745162514,42.7123907933698,43.0759659367349,43.3087219019837,43.4510742994541,43.53103819086,43.6934956995077,43.8144123485781,44.0287277394205,44.2262077318956,44.2262077318956,44.2262077318956,44.2262077318956
466,"MLI","Mali",0,0,0,0,0,0,0,0,0,0,0,0.272573343351198,1.30504376214044,1.87285363842949,2.70614411869009,3.79243730295826,4.79046014185433,5.59331724786078,6.37784463380605,7.03298109329528,7.39012824627093,7.02860367143015,7.11965400114211,7.72847822149762,8.30603957255634,8.30603957255634,8.30603957255634,8.30603957255634
470,"MLT","Malta",92.3321019499829,93.2457768926421,94.4663672715333,95.8495810535732,97.1062953744299,98.312006663964,99.3605881745978,99.5593512934074,99.7552984280013,99.9720813467931,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",17.7995838804768,18.1718673476519,18.6085566821693,18.765357276269,19.0064387922958,14.6210486234292,20.2109045066608,20.9532875111264,21.602327305188,22.2820124184315,22.9791126515932,23.7038079662399,24.4433711807398,25.3520397736385,26.0144480896288,26.6890712262341,27.3443451090766,27.9715116120569,28.5650147413245,29.0510498422719,29.4513947517909,29.7150785053197,29.8177395099549,30.120235040203,30.3336775404022,30.3336775404022,30.3336775404022,30.3336775404022
478,"MRT","Mauritania",0.353050295180822,0,0,0,0.223907407700054,0.210852582642744,0.184423628633439,0.356290480922993,1.10037817414086,1.75176539036973,1.58078584641513,2.17866234200152,3.40431678850786,4.63233464607548,5.08379492040334,6.47634412078072,7.41475005698194,7.48271455998398,8.03054961796592,9.55726015263717,10.000895399924,10.9177778228,11.4383944689627,12.8018621644322,13.5674256097742,13.5674256097742,13.5674256097742,13.5674256097742
480,"MUS","Mauritius",51.0506882869428,52.9133955771048,55.0237431438779,57.4899186148359,58.9813189051332,60.4377927107776,61.724007708467,62.5814246056709,63.7047374132712,63.3431199642417,63.1693322414565,62.403580146129,62.0853473228671,61.8936418668953,61.7793371017797,62.014783724234,62.0631595343374,61.6430860641634,61.9811897725872,62.3669869124225,62.9543371485384,63.2084504851149,63.3385181161106,63.4737523915488,63.5865687623116,63.5865687623116,63.5865687623116,63.5865687623116
484,"MEX","Mexico",28.5606322477512,30.3429442469657,32.0286841505265,33.7424384199603,35.3564219412165,36.6524390127998,37.7874599585907,38.7938680783572,39.7399552917708,40.762115304446,41.6348958921831,42.9362838472932,43.7639365874303,44.5267672078947,45.2345625810347,45.9633989406067,46.5708274464635,47.0336807143356,47.4580588135369,47.9909461909827,48.4561833225479,48.9009555097034,49.3522801048007,49.5734078062881,49.9790766085123,49.9790766085123,49.9790766085123,49.9790766085123
583,"FSM","Micronesia",20.9495197194443,21.7400181161078,22.6681848396356,23.3822053010718,24.1656968416693,15.805942152284,26.0847501689098,27.0630122781034,28.0415352083343,28.8197422065923,29.429366651481,29.9814043735277,30.4097772618781,31.0510169764214,31.3165466619204,31.6716388859299,31.9466024491629,32.1723141145629,32.4072289026564,32.5740525391142,32.6745095089151,32.7095238078228,32.6705552976696,32.8150175228761,32.9857213608557,32.9857213608557,32.9857213608557,32.9857213608557
498,"MDA","Moldova",41.7390443171901,42.2399610170968,42.6899338657504,43.2487837644504,43.6823186075471,43.7766625129098,43.9573984706797,44.6536208724097,45.2507324800699,46.0040852751279,46.7795686683357,47.6654444797316,48.226056029222,48.6890087124851,49.0462411171629,49.4885524862727,49.752229238984,50.1047983486784,50.2801759184433,50.4311804758551,50.5042206086164,50.459726204711,50.4085873330464,50.5769049824307,50.7945403259199,50.7945403259199,50.7945403259199,50.7945403259199
492,"MCO","Monaco",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
496,"MNG","Mongolia",20.7231685947544,21.4362330477652,22.6074080738017,23.719697399478,25.5771300998446,27.4898400807958,29.5800060138792,31.4927451460896,33.2316718731498,34.9190804851485,36.4103799996924,37.7660668460839,38.8667127360401,39.6849294904715,40.3154761005034,40.8385270714585,41.2533843295729,41.6121635770369,41.9437821107503,42.3158623778895,42.9758836945762,43.1550629754499,42.9505316349239,43.3603461300045,43.8154649039719,43.8154649039719,43.8154649039719,43.8154649039719
499,"MNE","Montenegro",51.5946687865128,51.6607457228251,51.7913043762259,51.96568398071,52.1301556669465,52.3300089967876,52.6057870432026,52.8749626810593,53.1329001922631,53.3429065741878,53.5341894931384,53.8237263665095,54.1936059709113,54.5625354271522,54.9056144678625,55.2254859395089,55.5213074018446,55.7682011518052,56.0216367100056,56.2671101241725,56.5034782988869,56.6444788754027,56.7574268294368,56.8262177945959,56.8203824799018,56.8203824799018,56.8203824799018,56.8203824799018
504,"MAR","Morocco",16.4613217333157,17.5889783194411,18.6425215478962,19.6399459907406,20.5305430428317,21.4384685760571,22.3455851451157,23.214842069846,24.1092702724781,24.8329166983295,25.5923148542987,26.3676163331876,27.1501898050413,27.7055884752985,28.3631053056085,29.3660966332987,30.4959089196991,31.4385531526239,32.3343590850549,32.7951643524292,33.5595498178935,34.2223033033651,34.7790056436485,35.6948038866786,36.7219817781296,36.7219817781296,36.7219817781296,36.7219817781296
