"code","iso","country","SOE.ind.1995","SOE.ind.1996","SOE.ind.1997","SOE.ind.1998","SOE.ind.1999","SOE.ind.2000","SOE.ind.2001","SOE.ind.2002","SOE.ind.2003","SOE.ind.2004","SOE.ind.2005","SOE.ind.2006","SOE.ind.2007","SOE.ind.2008","SOE.ind.2009","SOE.ind.2010","SOE.ind.2011","SOE.ind.2012","SOE.ind.2013","SOE.ind.2014","SOE.ind.2015","SOE.ind.2016","SOE.ind.2017","SOE.ind.2018","SOE.ind.2019","SOE.ind.2020","SOE.ind.2021","SOE.ind.2022"
196,"CYP","Cyprus",21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.2123486670797,21.8659395054629,23.744454299758,24.432919446979,24.2807818329838,25.2658568099388,26.3243474478802,25.8675591709899,28.2386107103607,28.4243109688299,30.0049432122485,30.7531128908997,30.7570566525384,31.1085283896523,36.2894606306859,38.0675250376494,38.5196722764808,38.5196722764808,38.5196722764808,38.5196722764808
203,"CZE","Czech Republic",23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,23.4757804643561,25.4412795553958,24.4259727180246,25.9440307842073,28.6184250821505,29.0598706697607,30.2957293918531,31.4153930213114,32.347940487997,33.9353976903771,34.3254465511012,34.8415030587901,36.1555919029772,36.8770068461056,38.5856765321616,37.8249517436613,40.2400036787522,40.2400036787522,40.2400036787522,40.2400036787522
180,"COD","Dem. Rep. Congo",28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.1876890168134,28.3925789749207,27.8634130289984,28.1071599906909,28.1492796916929,27.8094097770324,27.9793997966267,27.8681626341952,27.9946522157745,28.2642278291674,28.1102409050219,28.5120187032843,28.6784802536268,27.9234855116301,28.6099961156475,29.0631957864689,28.7636485208264,28.7636485208264,28.7636485208264,28.7636485208264
208,"DNK","Denmark",48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,48.9582391013262,51.0077524156682,50.4559951900383,51.3245966107461,53.6244074683358,53.9250036367846,55.3520611987043,56.459545908447,56.9889147101105,58.9231393316495,59.3799481187709,59.2767147455516,61.1211548491768,62.0791815692892,64.7571101210008,64.4962046391654,66.3721615751447,66.3721615751447,66.3721615751447,66.3721615751447
262,"DJI","Djibouti",63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,63.6092871298546,62.5047755826818,62.1847282003189,62.9445873166861,62.2403395241874,60.935054334011,62.0876840984836,60.4174091657574,60.6605895994076,61.6194933771438,61.152374965254,62.7973762127591,61.6287076259746,61.8400597188569,60.7136444969905,62.0554292512688,62.2017662543754,62.2017662543754,62.2017662543754,62.2017662543754
212,"DMA","Dominica",74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,74.2038145563959,76.031160459937,72.8940502092444,75.1967180130104,76.3600367143339,78.3734378080507,78.9365530888859,73.9651311665854,76.8371717785159,78.2971174694476,79.1475873878891,80.118787925136,79.0333149591113,75.564763572987,83.022730459567,84.7449028724532,82.9186004988916,82.9186004988916,82.9186004988916,82.9186004988916
214,"DOM","Dominican Republic",41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,41.9456768069529,43.989626310462,44.781866443015,45.5864212330896,46.8583394553682,49.2693010094669,50.5950278194259,51.8158603298794,53.1490287548255,53.6934329055774,54.3135705769041,53.8864690350529,54.5118015588442,55.2083076082946,57.1919759804496,57.8815847641534,57.3015973573385,57.3015973573385,57.3015973573385,57.3015973573385
218,"ECU","Ecuador",61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,61.0578509977538,62.3288230360946,63.934769062392,64.6779457897888,65.2937064733899,66.0088060984996,66.6874575115847,68.0242847894113,68.1165995024279,68.2250228661497,68.3254173641437,68.7487726837227,68.2975413447483,68.8713444183488,69.5484450344734,69.8843928615153,69.9200352664864,69.9200352664864,69.9200352664864,69.9200352664864
818,"EGY","Egypt",7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.40623390567617,7.06745427949936,6.84606697206969,6.56417789753726,7.2720823548793,7.34577987780445,7.52881580466317,7.83125500219433,8.31157459818404,7.73414625089019,6.70464497492834,5.50823329878162,6.26001145109051,5.73571476339235,5.12875887829328,5.27115884492001,4.63707569864449,4.63707569864449,4.63707569864449,4.63707569864449
222,"SLV","El Salvador",30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.0522366120303,30.3745957633388,31.1921532506318,32.5039317292535,31.8473305883463,33.4387544677752,31.7248159874947,33.8164786690464,33.0003880691228,32.6720707065339,33.1845019177325,33.2872228102819,33.407932067254,33.5255991992687,34.6653602332593,34.1843735385973,33.2188663954775,33.2188663954775,33.2188663954775,33.2188663954775
226,"GNQ","Equatorial Guinea",67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.3984198472965,67.4777643686245,66.3132774033135,66.722260262547,66.5184419283531,66.6103436391301,66.2007336504591,66.0470724092127,66.2398793402794,65.5786183895287,64.9620077456021,65.2409012940489,64.5660312349153,62.3555182781742,65.5134721012412,65.3289365597958,65.0741359226434,65.0741359226434,65.0741359226434,65.0741359226434
232,"ERI","Eritrea",69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,69.5587402973897,67.9132290977067,68.2234103589349,69.4236393541385,67.9021217220665,66.5712078325774,66.8308236836526,65.9481322765111,67.7563536418236,67.1927613886058,67.2854187847607,67.001326688815,65.5669506541149,66.9943702105135,64.4222013121143,65.576615041056,65.2318546122659,65.2318546122659,65.2318546122659,65.2318546122659
233,"EST","Estonia",32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.7744297503776,32.1605528125818,32.4620124250901,32.813063730764,34.1445758085992,35.393841796324,34.702951949457,34.6267337106359,36.2005180737968,36.6043000085346,35.141948988942,35.7136946967085,38.230898949451,36.4101007301616,38.042176419625,36.7970883412414,37.8613743478591,37.8613743478591,37.8613743478591,37.8613743478591
748,"SWZ","Eswatini",40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,40.3411084133203,38.1086632263648,37.1117668360334,36.4825375562988,34.9865540299083,35.9270511417265,36.4165871354543,35.8323085327368,36.3839030081813,36.9059996648287,35.6603964617616,35.0623558970142,35.9350641249881,37.039420201878,38.1483345974748,38.178193084369,36.7708630427579,36.7708630427579,36.7708630427579,36.7708630427579
231,"ETH","Ethiopia",73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.865924618136,73.1172233404667,71.6167388637807,73.1831583017279,71.4637835125574,70.7817929694191,71.470086661669,70.8793226941544,70.917557367525,70.2461599542107,70.3244138583959,70.3635656655322,69.5156989251201,69.7243399230435,70.25036712348,70.8153916307337,70.6377072372867,70.6377072372867,70.6377072372867,70.6377072372867
234,"FRO","Faeroe Islands",85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,85.1209367287834,88.5115707286944,90.8816362282447,88.2140658495603,92.7044462877103,90.5968854005545,88.8312375610778,90.6271738541739,91.0008715293644,95.0691781377734,92.8841687909287,90.1434854986769,93.557769261257,92.934039630961,94.4160698215729,93.4240483733332,95.510503714029,95.510503714029,95.510503714029,95.510503714029
238,"FLK","Falkland Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
242,"FJI","Fiji",62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6721740081268,62.6443688092911,61.3591489771877,62.5992241878166,61.6075159224855,61.3190181491264,63.1274708894625,61.5894939294778,60.9829919844907,63.1377934128986,62.1033474996026,62.7870213582914,64.9004330972722,62.0781105282589,63.0497022518418,63.3121928223702,64.1124844187894,64.1124844187894,64.1124844187894,64.1124844187894
246,"FIN","Finland",56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,56.0332629465853,55.6990563039237,56.1243110235909,57.0695163192977,59.3388126682991,59.9106135706966,60.6871847120923,61.6092312473087,62.8575349506205,62.5876953009526,63.8614232984727,63.5556733347613,65.524737291272,66.4333969153996,68.728997651516,66.9277784866484,68.643157534779,68.643157534779,68.643157534779,68.643157534779
250,"FRA","France",35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,35.2268883892063,37.608241756487,38.6434855231039,40.2866444371384,41.699710393134,43.1649631716302,44.7102313753303,46.7178758081126,47.5287644315047,49.2936629152706,50.6047933880733,51.2810926140613,53.0709839261342,54.303848572304,55.9252499384075,57.7168824846638,60.1060396034613,60.1060396034613,60.1060396034613,60.1060396034613
258,"PYF","French Polynesia",92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,92.9319156831847,94.1708990115154,93.1633658415941,94.1915446897984,93.9341876634494,94.305291308543,92.7163229065558,93.6815914508659,93.7174859850626,92.2950762077651,93.9109207950349,92.7531621890157,92.6284562400166,92.2235752572415,96.086046935486,94.0266863151039,94.3927262043711,94.3927262043711,94.3927262043711,94.3927262043711
266,"GAB","Gabon",73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,73.6813605929724,72.4941432710677,71.4190026956406,71.4508871351871,71.5403298507706,71.3240289434489,71.1120759990629,70.7015674202262,70.6526035325442,70.4922299125112,70.6728855872557,71.175263558849,70.5750097405044,70.4019468329984,70.7911235854461,70.8421370292118,70.9805772683321,70.9805772683321,70.9805772683321,70.9805772683321
270,"GMB","Gambia",33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,33.0908365811372,31.5411297780195,32.8778856617608,33.1849766407621,33.1754631728905,32.4281972047212,32.3305299861769,30.3779035646325,31.6479973718715,33.6928369577054,32.7411871879843,32.0107283682629,32.1165939260109,31.0112207233924,30.7483487655202,29.4789362351142,28.5167185544614,28.5167185544614,28.5167185544614,28.5167185544614
268,"GEO","Georgia",48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.0357466350548,48.405285052366,48.3186980032031,47.2462977327319,46.4004110802838,45.4117450606031,45.3333415822901,44.0491175664542,44.8424020641924,44.7046931751655,45.0634157486022,44.6775273014203,45.0659192309465,45.5949144602808,45.3226107601525,45.3873648403519,44.8537403353139,44.8537403353139,44.8537403353139,44.8537403353139
276,"DEU","Germany",33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,33.9751846430011,36.4218088326112,37.2628119677859,39.3103741501001,41.6330837781628,42.9730722532659,44.7069162195504,46.8159615988285,47.9897895354973,49.6787524248285,51.1286604808351,51.3340242026405,53.4875848900287,54.9241145709393,56.2567775522601,56.7106027281759,60.0948210962692,60.0948210962692,60.0948210962692,60.0948210962692
288,"GHA","Ghana",66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.7618383330803,66.056453698522,63.8076056256253,66.2595579667602,62.3444681824978,61.2028749468476,63.9592982147258,64.1499794641029,62.5224512054998,63.5920443927837,62.4921927754519,63.8305269691499,60.905698813673,59.7962494547271,61.5796952284568,61.4841001387977,62.115412523476,62.115412523476,62.115412523476,62.115412523476
300,"GRC","Greece",19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.3671731323859,19.7619611966153,20.7780239808357,21.5695937016398,23.0987518982284,25.3883635363995,27.2354256571537,29.4759121256596,30.0533050605646,30.1754985876193,31.7467724652291,32.5109452547388,32.8148220595152,33.6262010461594,33.7643773577356,34.8910685238012,36.4695185115837,36.4695185115837,36.4695185115837,36.4695185115837
304,"GRL","Greenland",97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.7086253050817,97.4678415665628,97.1427090775895,98.1948329432527,97.5013200575241,96.8511166288212,98.0749261063691,96.7087476389477,99.0564631727952,98.7320712204045,100,100,100,100,100,100,100,100,100,100
308,"GRD","Grenada",82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.6730235877531,82.4257570673663,79.6624093987463,82.2229811656514,82.8797813017467,82.5044374216011,84.0810851760585,81.1438663205534,82.2037101687246,82.4699654972881,83.7098319166315,85.3472971390802,85.0948162320052,82.18198487805,88.1122515876438,89.2340097406631,86.5238704891006,86.5238704891006,86.5238704891006,86.5238704891006
320,"GTM","Guatemala",34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,34.6039252218764,35.9591590829376,35.6116369982401,37.1621397897455,36.7862592477949,37.6115133917649,37.302536360761,38.4626559547676,37.8037851587394,38.1079831056016,38.5883803169912,39.3533243308298,39.6930718719862,39.1397274372265,39.001760089261,39.4934731047373,38.6292353657566,38.6292353657566,38.6292353657566,38.6292353657566
831,"GGY","Guernsey",34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,34.7479275618509,36.3359118199471,35.4694018072523,36.0046408208971,37.3093728825799,37.8464881852995,37.9418576799124,38.125023846924,38.2563934684519,41.4554827850329,42.5631101642966,40.1707090892307,43.1755731981518,43.0665276630022,48.4173940245723,46.2681443404786,49.5680345289386,49.5680345289386,49.5680345289386,49.5680345289386
324,"GIN","Guinea",65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,65.6315855457232,64.1472695176077,65.5075248049043,63.7773862394796,61.1651285955483,63.4488005945206,60.2131987406485,64.7840855746197,62.8904057571528,61.2527493057548,62.3622844414003,61.6677304278057,60.9308920648658,58.4917649813731,62.2187258268243,62.9146615053242,61.6853463351827,61.6853463351827,61.6853463351827,61.6853463351827
624,"GNB","Guinea-Bissau",53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,53.5000004406337,51.1902705605797,54.2808141315872,54.4537003060137,52.6802963898163,53.0894167192902,53.2743415415229,51.6087243221945,52.5637251864665,55.0106370433101,54.0248559770662,53.248550047927,53.776918860124,52.2905223246725,54.015141929193,50.7264479881186,51.0534189883518,51.0534189883518,51.0534189883518,51.0534189883518
328,"GUY","Guyana",94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,94.0163325324424,96.4666719593858,95.0328895655792,96.3341236037416,96.638966802294,96.758546539135,95.1656177536447,95.1299028384687,96.7207270778756,95.7680869305357,97.0939593082504,96.4936140178095,95.3741478435887,94.1703191384116,98.221712006223,97.6938239064485,97.0096318786815,97.0096318786815,97.0096318786815,97.0096318786815
332,"HTI","Haiti",65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,65.6228295195381,67.1242563798995,68.8700551135709,68.4272477052911,69.7062418878091,70.4379082026062,70.8479444912635,73.5382636971882,72.8419983884766,73.0350535468156,72.5485788076356,72.6522817124477,72.4330609761869,74.1059130574378,75.5248611099207,74.9523800136652,75.1833533053677,75.1833533053677,75.1833533053677,75.1833533053677
336,"VAT","Holy See",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.3978417028018,100,100,100,100,100
340,"HND","Honduras",49.69261287265,49.69261287265,49.69261287265,49.69261287265,49.69261287265,49.69261287265,49.69261287265,49.69261287265,49.69261287265,52.1269596703077,49.7859612499222,52.0729008806557,51.4090129094281,51.9095943076683,52.4826494428857,52.7070916592674,51.7618816065333,54.027296280732,52.9472151749681,54.3585525790615,56.0498813546784,53.3622531993786,54.983960409489,56.038520862288,54.4628205765029,54.4628205765029,54.4628205765029,54.4628205765029
344,"HKG","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"HUN","Hungary",9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,9.72072459819093,11.5803260924526,10.6315386248718,12.0688196981347,15.4173554325103,16.7136506889979,19.3644776402186,21.8528217361789,22.0283183286114,23.6696701826261,24.6452161003975,24.7061724105421,26.1291854292737,27.1245773597454,28.6975157821027,28.6499428379126,30.4326415280509,30.4326415280509,30.4326415280509,30.4326415280509
352,"ISL","Iceland",59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,59.4351003744187,62.3445975364675,63.2637744471909,64.8108442387549,66.4523134552151,67.6200102723948,68.1187921590329,70.0978298467571,72.1468682556442,72.2683069707582,74.6995614825156,74.6163760128787,78.0336732442462,76.4865000103716,81.2017149907416,84.1492341723134,84.5448354271226,84.5448354271226,84.5448354271226,84.5448354271226
356,"IND","India",16.723891619509,16.723891619509,16.723891619509,16.723891619509,16.723891619509,16.723891619509,16.723891619509,16.723891619509,16.723891619509,15.8465798562988,15.564422526177,14.5779041908957,14.1148466343699,13.0243045337943,12.9525197962751,12.4699170709457,11.5309715530088,11.7193990640904,11.641534768253,11.0377422383893,10.5517144534389,10.1338295008223,10.4628973781152,9.86237667153405,9.53932950649418,9.53932950649418,9.53932950649418,9.53932950649418
360,"IDN","Indonesia",25.265680798917,25.265680798917,25.265680798917,25.265680798917,25.265680798917,25.265680798917,25.265680798917,25.265680798917,25.265680798917,24.5332088985216,24.5705755139242,23.6404052544168,23.0673062847736,22.0472774289181,20.684692821091,19.8480691947715,20.1536141898452,19.6189540195353,19.2792210923477,19.0408303028657,18.7018353926753,17.6970917468648,20.6968480287533,20.9048152455004,20.7054468297562,20.7054468297562,20.7054468297562,20.7054468297562
364,"IRN","Iran",13.516704876556,13.516704876556,13.516704876556,13.516704876556,13.516704876556,13.516704876556,13.516704876556,13.516704876556,13.516704876556,12.5115213455583,12.3662187303766,12.7619744775678,12.7019450157415,12.9515621475199,13.3851539099455,12.9445563562566,12.8871239546623,11.947383694262,11.6582126272959,10.7523976031737,10.1268125419909,9.55271229774451,8.55357362360019,8.78650011957347,7.38663343296029,7.38663343296029,7.38663343296029,7.38663343296029
368,"IRQ","Iraq",17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,17.5433993509458,16.8139349956947,16.2922379837041,17.3485759613579,17.2264405612349,17.1708885870514,17.6692133193848,16.9976991459377,17.4118928486301,15.8486485382588,15.162377524194,14.6238297031971,13.9249547508477,12.865875873249,12.3749828593629,12.5895176082129,12.0378549451692,12.0378549451692,12.0378549451692,12.0378549451692
372,"IRL","Ireland",41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,41.7547423075688,44.4461325937111,45.8030696659913,45.9794749769826,47.3066584600126,49.3784378682654,50.7703773560948,51.3716780453519,53.247253777966,54.359498331946,54.9585766551747,54.9954547328682,57.1273644858885,56.3981800587252,58.2963894764421,58.3416860983408,59.5643194125073,59.5643194125073,59.5643194125073,59.5643194125073
833,"IMN","Isle of Man",52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,52.0812046607242,57.5435994669933,57.8447196750456,58.4851094294158,59.9348400933952,60.9132547769991,62.7162128482762,64.9501967258415,64.8816256958602,66.4120704224831,66.8720127499096,67.1191407396851,69.6827075660209,69.3787655542704,72.2307087905484,72.3587671644196,72.8693782016613,72.8693782016613,72.8693782016613,72.8693782016613
376,"ISR","Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"ITA","Italy",25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,25.2921162919952,27.0707225955458,28.7524940867549,29.6967077019962,31.705849271784,33.9738856675555,36.2242305671521,39.0716554637276,39.047577783948,40.1158362845328,41.8696367705321,43.0019980548092,43.6341588677746,45.3708678084319,47.1252874037321,49.1486127320497,50.3823523630074,50.3823523630074,50.3823523630074,50.3823523630074
388,"JAM","Jamaica",29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,29.6817996862235,30.9142816035736,30.6504045938356,32.9052063999945,33.2630217952284,35.385311060408,36.3187393854275,36.898193357042,37.3059165222301,38.1217668234932,37.7903279270546,37.6872413321728,38.4254612876126,37.6682218500279,40.2388782440938,41.3871405210589,40.699868861636,40.699868861636,40.699868861636,40.699868861636
392,"JPN","Japan",20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,20.0913344821548,21.2651572921954,23.203558576058,23.609445101574,24.111654200683,25.1193985737528,26.1636062601055,27.4934173564549,28.1355546497859,29.1644056877176,29.470164919019,29.8934226182048,30.2020565290972,30.7236844292666,32.1443666620554,33.0798297867321,33.5395119625256,33.5395119625256,33.5395119625256,33.5395119625256
832,"JEY","Jersey",32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,32.3553148789083,33.7640232677009,32.9444486801324,33.5596922208376,34.9359871513108,35.5380102574108,35.374582113902,35.7303786745311,35.7277666644603,38.9247464252284,39.8734132507693,37.58900325649,40.6072648112065,40.6110176990489,45.677176869558,43.6920901412016,47.0965933589264,47.0965933589264,47.0965933589264,47.0965933589264
400,"JOR","Jordan",0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0.138558146286627,0,0,0,0,0,0.409236400912221,0.376618883428065,0.291410292347294,0.0893958838775433,0.513075498293986,0,0,0,0,0,0,0,0,0
398,"KAZ","Kazakhstan",29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.5462653042202,29.0179882421592,28.6692148874458,30.2723649210522,30.5354918048025,29.5406640161579,31.422168240176,31.0628557821681,30.9898116714854,30.1560654197941,32.7454073825671,32.5761017817244,32.7408712763887,32.6196692586099,32.9974133543991,32.9318134664785,33.2948175122526,33.2948175122526,33.2948175122526,33.2948175122526
404,"KEN","Kenya",55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,55.1683945440606,53.4456633671227,51.3365184513475,51.9270207725146,50.4892756707797,50.387614120117,50.5379485619803,49.9836032839998,49.7367095661948,49.0356196146091,49.1401611556014,48.8405438967268,48.5548013117301,48.3907534166172,48.9391552560524,48.5332841963271,48.8024350511697,48.8024350511697,48.8024350511697,48.8024350511697
296,"KIR","Kiribati",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
689,"XKX","Kosovo",18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.075644128067,18.579403301343,18.5969008171384,20.3989169982466,20.9781661381831,22.9715057998832,24.6475911416127,26.6757442701237,26.4377695002211,27.1862227750691,28.9616746644311,30.6969908459587,31.6244798185584,33.1746048554674,33.4453532145812,34.1759876425017,35.7756373034978,35.7756373034978,35.7756373034978,35.7756373034978
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"KGZ","Kyrgyzstan",45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,45.0103541675005,44.843936386004,44.6452315927073,43.4438750553491,41.939400288044,40.6043682734182,39.8565463800105,38.6790154535382,38.3216308189494,38.1172144581105,38.9269664901688,38.7039139555471,39.2082237190574,39.4029714373603,39.5652356140718,39.8659339675417,40.0326478030781,40.0326478030781,40.0326478030781,40.0326478030781
418,"LAO","Laos",52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,52.9863409307183,48.3731937492539,49.3900605645931,49.4931032766407,46.3464354736091,50.2020510053393,48.1611332364955,45.2574026356229,50.0486495749719,47.6319806944016,47.7118464353454,46.5242346529845,47.4133891902928,43.7650839305182,49.4688076708173,49.695207974547,46.116074490882,46.116074490882,46.116074490882,46.116074490882
428,"LVA","Latvia",60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.6670772911683,60.7016721522407,59.717473344599,57.9529596608726,57.8198845335845,55.9417469985372,55.3722803171927,53.6191808649206,54.3742617122183,54.4082673943529,53.4655724894644,53.8618516366006,54.7909554462055,54.593320155223,56.7522888396469,55.5380262462282,56.3998112543872,56.3998112543872,56.3998112543872,56.3998112543872
422,"LBN","Lebanon",9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.58491956338703,9.16471478395171,9.45747793672358,9.15970668773947,9.36599312048173,9.23820178932134,9.59007752632193,9.0166220829819,9.96126558697974,8.99789878032992,9.42917711860524,8.94188890843255,8.60350842810526,8.3091432112812,9.01834711035461,9.76458220313086,9.35705162900675,9.35705162900675,9.35705162900675,9.35705162900675
426,"LSO","Lesotho",16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.3055955942389,16.548319327037,17.0384209042963,17.1004239973467,17.5075551491179,17.7167184310071,17.447875463535,16.9017138300872,16.921181140292,17.2334482285949,17.94395300034,17.1658305260419,17.7979721671693,17.4163215513836,17.8965511922068,17.8258608186274,17.0969207990951,17.0969207990951,17.0969207990951,17.0969207990951
430,"LBR","Liberia",80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,80.2518912843461,81.9286090019601,83.0688434483839,81.2367752348529,77.1242886955392,78.8925550005204,66.2194238757682,80.2720285809127,79.9733707954595,75.4610275310149,79.4408947030839,77.1529551667767,71.986787965794,75.5774891492196,78.9826518675775,80.7062871757296,76.1840254713629,76.1840254713629,76.1840254713629,76.1840254713629
