"code","iso","country","OZD.ind.1995","OZD.ind.1996","OZD.ind.1997","OZD.ind.1998","OZD.ind.1999","OZD.ind.2000","OZD.ind.2001","OZD.ind.2002","OZD.ind.2003","OZD.ind.2004","OZD.ind.2005","OZD.ind.2006","OZD.ind.2007","OZD.ind.2008","OZD.ind.2009","OZD.ind.2010","OZD.ind.2011","OZD.ind.2012","OZD.ind.2013","OZD.ind.2014","OZD.ind.2015","OZD.ind.2016","OZD.ind.2017","OZD.ind.2018","OZD.ind.2019","OZD.ind.2020","OZD.ind.2021","OZD.ind.2022"
231,"ETH","Ethiopia",36.780175785891,40.0687006219685,40.1314027346652,40.3285404815352,39.1688356051342,44.9073362507381,48.3341716140013,51.766329479315,50.3706709717502,48.3539084260683,43.9373205354805,38.536061893753,38.0011678910925,42.2233231379939,48.4618229289075,48.2361237964823,45.0634902941091,43.2200974530799,41.8935470488409,41.6762668232105,39.7352641081343,39.7180497375711,39.5046557027655,37.0296477942725,35.8841532892532,35.8841532892532,35.8841532892532,35.8841532892532
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",81.5213584952018,82.506177382045,81.5006994177329,84.1558043601456,87.0582880747134,97.59550572555,100,99.4435970687516,94.7067336868562,89.4711852339505,89.1529204794854,82.7313340168465,83.6641807716733,82.6888247303672,84.6732729778915,88.4743460304885,89.4694756196778,87.007077028593,82.3542732478033,80.0839568606523,82.1382927301021,80.174388639315,99.8734564116153,79.0773442959787,78.14943173301,78.14943173301,78.14943173301,78.14943173301
246,"FIN","Finland",61.6332288414004,60.3978639479282,59.0106216214753,58.7504861478741,59.2120163908738,59.7286421003901,59.9393807811424,59.0894588179883,58.852170998363,60.5604399823938,59.8128619975038,62.3544745875845,63.8040154509767,67.2568174097743,66.2757527740294,65.9242386935711,66.5285198080978,65.2736660675617,66.002869274214,67.8420324788709,72.0098162407847,77.8327339951653,84.1083508532079,77.9641190746117,79.5800950974249,79.5800950974249,79.5800950974249,79.5800950974249
250,"FRA","France",48.1608444486692,48.3318377831341,49.4319970045888,49.8879011007239,53.0042505157087,55.035530220681,56.9189118512817,52.1329476540171,52.4754041534167,53.23465373746,55.9373597529699,57.5292792124305,58.8146563495115,60.4463238956856,59.6047105798545,59.2620787929642,59.9485799480339,59.8527369271433,59.3232038100526,58.5399926564247,59.5148606341901,61.7216440054025,63.675761136724,61.4031081171866,61.4703461352579,61.4703461352579,61.4703461352579,61.4703461352579
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",76.8204167197222,80.7349253073662,81.9171235236458,83.4043840859096,80.776517841062,93.5634516664779,100,100,97.2183719295183,83.1985335703066,71.6432759060056,63.0198300640388,63.4753102243822,71.980945234672,76.0211188464974,73.8414240550348,68.6814804656297,66.3322103923853,61.7532418481981,58.4459789999446,58.0116146802352,62.0424325844086,68.8566207377047,54.707180911362,52.5791761600378,52.5791761600378,52.5791761600378,52.5791761600378
270,"GMB","Gambia",52.4130321403091,52.7510562137983,50.2603087808115,47.6898290379354,45.7896571622758,51.3151960476609,55.2574038574069,57.858647544888,55.7803703843724,51.3531434272289,47.3388898477168,43.0220599372477,43.2872409572822,48.2889545385317,49.0999331944238,46.3742127124609,45.3906025821348,45.2556248414071,41.0712081167763,38.9312276227786,38.5435596700044,41.4566198471946,42.6268565921815,36.7088680318313,35.622755242784,35.622755242784,35.622755242784,35.622755242784
268,"GEO","Georgia",54.1831530780132,56.6906286066368,56.9396234078845,55.7762441658961,54.0303259006506,51.8181351878922,51.8155344159086,47.361058580369,45.3872260764696,43.2674890027542,44.1324831845734,42.3706105658952,40.4620304336851,39.7300162271132,40.1975498518498,42.5078209297339,41.5155881600272,41.1753308643601,40.5929193068128,41.9264590323653,42.4324624153562,40.7333138382545,40.6769651250686,40.3170437997586,40.0233000968309,40.0233000968309,40.0233000968309,40.0233000968309
276,"DEU","Germany",46.494566022657,47.8687328608387,49.5259384425573,48.8496176296701,50.2638552077763,50.6272360917168,51.940062916906,46.7790927365274,46.5672626576994,47.0936037281189,49.7716566516789,50.0365693568464,49.3473028522292,50.8979626641346,50.0825946475534,50.4338523971878,50.2918287955079,50.078369168225,49.5083129205239,47.8848925144571,47.1110004204013,47.5413134797664,49.9070862675206,49.0792837182977,49.3162281224331,49.3162281224331,49.3162281224331,49.3162281224331
288,"GHA","Ghana",51.7555168944828,50.6415683396384,49.3408639642938,48.9086538949175,50.6507964476607,57.064831999546,57.581910653763,63.0101772184354,62.8556494588954,58.8210508112233,49.4382072134943,40.4548974584705,40.9002532393114,45.3636786491744,51.0690657580664,46.6431450744797,41.9022462904706,38.3998475330743,36.0426837549981,34.9981293473391,34.1101093535227,37.1433937806123,38.0984516151049,32.4677779871841,31.3751114496174,31.3751114496174,31.3751114496174,31.3751114496174
300,"GRC","Greece",43.4230061923487,45.1039756488909,42.65179613089,42.7167616675712,41.884059119758,43.4404399546154,42.0664511643438,39.0919445304361,40.1809364403226,41.4955201387439,44.1350340198866,41.3270646103679,38.3390768184007,38.0229938185006,37.783567662629,38.754586882431,39.073388410294,39.3600606363786,40.3787685864156,42.782005824817,44.1607304345961,45.7230228451468,45.9628892179132,45.9631208635216,46.176735906375,46.176735906375,46.176735906375,46.176735906375
304,"GRL","Greenland",21.1442146628784,21.9713425074408,22.457628504346,25.3792332977836,28.3377619283564,30.2921223762334,28.9851547920229,25.4662368574176,24.4818879077012,27.6036175059332,28.2750138751196,30.8514852341653,30.5974880819767,30.460716515065,28.3375011850381,28.3309455369441,29.267143017304,29.4274625843337,29.4602665250733,30.7636833260429,35.4278421297875,39.1684747435204,44.2600872612751,39.1005586034393,40.4012602485608,40.4012602485608,40.4012602485608,40.4012602485608
308,"GRD","Grenada",64.8102291928197,65.2989952396351,65.1637015199868,65.7679878094829,63.2859176846996,66.8180421078529,61.1641799506541,61.8311279153849,60.2253442813959,70.1334292871015,78.7137488714128,76.7810338419274,76.0014041635943,74.2471969534438,78.7734720134895,79.1297191063266,78.1407581543484,79.180810454547,77.4822901388529,78.7448250658969,81.2004602394777,84.5172698801959,100,83.4309138081241,84.3143059773622,84.3143059773622,84.3143059773622,84.3143059773622
320,"GTM","Guatemala",47.7276459474466,51.9392738595929,48.5618289226304,46.9133959373502,42.4583439454595,50.7630515724843,51.3388377955693,56.1914192870013,56.2360308178224,57.1965284297431,61.4648861116672,58.4393954967728,63.7016244556198,64.2037957983941,68.0459065404168,63.8602636681322,63.0338474326312,54.8597112280416,57.7614940626522,59.4776520382785,66.5062758119137,66.3500002926976,69.4492735318881,62.8745587220595,62.765037868182,62.765037868182,62.765037868182,62.765037868182
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",52.0931452275008,50.1418416490765,46.7414923933858,43.5564366770078,44.6177904589131,52.5895101867363,55.0232080150972,58.8892354115824,54.6333924874596,51.1649024115882,43.1735067586529,37.254928805239,37.0069065770696,42.1228523787324,46.7342267899444,43.5793128637306,39.9015684276683,37.5920237959208,35.3853223818244,34.6648710049244,34.8962836624507,36.8347256419199,37.3621713354972,32.8366019804558,32.1791484454907,32.1791484454907,32.1791484454907,32.1791484454907
624,"GNB","Guinea-Bissau",48.1198915939765,46.9062797852715,44.5343610266477,41.7640708440259,42.3563819548482,50.0715570954328,54.3145068326684,57.1301950075027,53.3239424844982,48.0583607014444,40.2641789574113,33.9102442230354,33.8276200845772,39.8551655479363,43.5960304957071,41.5070880755704,38.5475940215631,38.3293762525646,35.007268993242,33.4068231052115,32.525422148684,35.3767490997699,36.8508815783644,32.1520544962841,31.3274490217846,31.3274490217846,31.3274490217846,31.3274490217846
328,"GUY","Guyana",100,100,100,100,100,100,96.1950683898372,96.3643071364784,96.6725844522655,100,100,100,100,100,100,100,100,97.4368479834507,97.8462477084626,99.338045628446,100,100,100,100,100,100,100,100
332,"HTI","Haiti",29.5895030665328,29.6689531633024,30.4444143192761,31.2571977263787,29.7992779627067,31.382188010685,27.5344853812851,26.9546748966288,25.2785225872771,31.7755323020102,36.6674503996393,36.6797351532694,36.1706419279665,36.3597489456235,39.6623254662076,38.1356884859264,35.223791020634,33.5620692071344,34.5246800972073,38.145318055911,40.3421141383266,41.1285483797722,42.0124607542277,39.3000526305081,39.6521486578782,39.6521486578782,39.6521486578782,39.6521486578782
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",36.5234353625186,35.5036257568785,38.5966168070127,37.5755530873817,34.4487694470147,36.0695198537289,33.1402069454439,34.1620783818453,32.5661506913178,38.0294516168522,42.0465856452382,41.3036037060322,42.9662894421396,44.4766490350314,48.0669717726642,45.2348582218558,40.8933632812223,31.7588284320223,33.731237705431,36.2333905070085,42.2135363353653,41.4541059768207,43.7187478150874,38.2707778834685,38.0697347154263,38.0697347154263,38.0697347154263,38.0697347154263
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",27.1410734072497,29.4764606789445,29.9578333399819,30.6046637586045,31.0280739535174,34.5261515600063,34.7564785629625,32.3232533328709,31.1867509873807,31.759464467531,33.4385844289337,31.4981485815057,30.5115164605765,29.625252950091,31.0878530419765,31.5282795818647,32.1249944143616,30.0420686849076,30.3700059458202,30.9242870132628,33.1368076603319,34.2334523528638,35.1528584310969,34.444004892718,35.8064168238337,35.8064168238337,35.8064168238337,35.8064168238337
352,"ISL","Iceland",65.7557169439441,68.1544627598975,68.413290943037,69.930521086575,67.4714504378316,64.7997601635571,62.6799777461907,60.4561072059551,61.2166273562879,64.2676419460736,65.6230078806032,66.4582482048171,63.7251904242605,63.1378261688622,61.4904623098159,60.9822529653778,61.3400775210568,60.0225375157223,60.3507909645571,61.8011470934787,65.2759991822566,67.0674154867454,71.5763304159589,65.0869902644894,65.8158958463455,65.8158958463455,65.8158958463455,65.8158958463455
356,"IND","India",0.55095342233102,0.429876945410911,0,0,0,0,0,0,0,0.469933587757666,0.0412548656635181,0,0,0,0.106155111864325,1.1507081835891,0.396425048986274,0,0,0,0,0,0,0,0,0,0,0
360,"IDN","Indonesia",53.5383270279394,49.7307674364039,45.993163716194,44.9034471548174,52.0779138348443,55.9684910876238,57.4797771689112,60.4365407152967,54.0333329843727,52.8627603109061,41.5604178191314,39.0616955717114,38.5261640530085,41.5696200972458,46.8587450580588,43.2463571664632,38.9334872621483,36.3397171480235,33.6623424885845,33.7608078206947,34.9779322707527,40.6310017554119,49.3714026643461,36.9744696848238,36.309479280947,36.309479280947,36.309479280947,36.309479280947
364,"IRN","Iran",32.629705366281,33.0973230885086,33.3054610669901,33.3081837196035,32.6202852149951,32.5278689261803,33.3853228054631,33.9611428253983,33.5292085972143,33.6207176038186,33.6633986113523,33.5705396775388,31.7148759055103,31.2672212985222,32.8964585049513,34.7241994860392,34.8187422902793,33.5631317552689,32.5466200954031,32.3409658007164,31.6548539832827,30.9082647374521,30.9619177021501,31.6444879120525,31.5856324501802,31.5856324501802,31.5856324501802,31.5856324501802
368,"IRQ","Iraq",37.997034089096,38.5161156749786,38.4400600813179,38.6059878001162,38.0442938424831,38.1657822476192,39.1217181925572,39.3879243239746,38.8709859580647,39.4320587753026,40.1511471710001,40.4020369971239,38.4169501682793,37.676988149853,39.0982838029982,41.1484433972541,42.0303809256179,42.3311109331131,42.5174639308169,43.3803473383709,43.4445071028562,42.783843223747,42.345219700249,43.1399070788442,42.678159877584,42.678159877584,42.678159877584,42.678159877584
372,"IRL","Ireland",43.4290026177749,44.7180417640725,47.6015822627409,44.9176839066392,44.3205163388781,45.2769775292828,47.8896470467445,48.6645239965083,50.4381090413174,53.5400667471049,55.5516101529027,56.6850405649808,55.352164603327,58.0188567268788,58.3864775514973,63.1782720915722,62.2035561325057,61.4410577864803,61.8116843153265,74.0297310109768,77.8458507257848,80.5983228310213,77.4123109529688,81.3566741056054,83.954524381346,83.954524381346,83.954524381346,83.954524381346
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",34.5639266490061,36.9895185547497,37.7625971363947,38.6830816134222,38.1147562255629,39.5893052795637,38.8932526583793,38.2138468042193,36.9525465071731,38.2157061833179,39.1299951368463,39.51614437781,38.9888335587652,39.2941330979714,39.907788548681,40.312427161118,40.1506093361577,40.7363028875201,41.207008516139,42.2894285165392,42.5594917813063,43.3334153755636,43.3133498787795,43.5442094585804,43.9714197096809,43.9714197096809,43.9714197096809,43.9714197096809
380,"ITA","Italy",36.3574503344915,37.6603353189553,36.9012895966022,37.4616695572866,39.1632194370946,42.684928908521,44.8811964291811,43.0297336839774,42.6714133197579,42.7582499737621,43.8030291137318,43.9740871850184,45.5602003879096,47.3388665612924,48.3710703345077,47.5459398898943,46.910645670185,45.774315664483,45.5223619172269,45.2577940222435,45.729332572936,46.2430551267667,47.0097061481216,44.4341018670588,43.873935919108,43.873935919108,43.873935919108,43.873935919108
388,"JAM","Jamaica",44.0233791326128,43.1336765684586,42.0413916454798,41.0870759508785,38.2357812866067,40.6623832280937,37.0149716780691,36.9505562370356,35.7668467594238,41.7739017238932,46.8752191266787,47.5565699585807,45.4852079221646,44.7148211714925,47.6842124375657,51.6207522594082,47.2129395754524,48.5233919676841,49.4354643122303,52.0614747802181,53.8122345897702,54.1533962882489,54.1010917254417,52.4664061498272,52.6424386685359,52.6424386685359,52.6424386685359,52.6424386685359
392,"JPN","Japan",58.3301910604091,60.1536626319693,60.4945912226825,59.7702069614957,58.2285029983734,57.1718770167803,57.2614518730333,57.6937106936568,57.1652205267656,56.7111470809838,56.7304387718874,57.0967930017586,57.0783326479434,56.7706261341344,57.7254397026639,59.8176442249445,61.4253634864921,61.9011280484536,60.2815671347635,59.9259728975431,60.9880392343787,62.7372785470554,63.8817937488788,63.6103362762647,63.7910243954137,63.7910243954137,63.7910243954137,63.7910243954137
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",27.3279972328596,28.2538385588825,28.4415087805785,29.0738635380174,29.1278141787701,30.6804905612629,30.1089515414628,30.3249177162249,29.8520958660179,31.3652664368999,32.2039469277925,33.4355569000041,33.3723755011025,34.1816638462791,35.7563679639716,37.4845943990423,38.4358447516448,39.4468634811077,40.9971544097426,42.2327969427337,42.8002696745991,42.573894875987,42.2499872513504,42.8722516496059,43.0281617574906,43.0281617574906,43.0281617574906,43.0281617574906
398,"KAZ","Kazakhstan",17.7094753423522,18.2924871767717,19.0046072776791,20.6114823233966,21.450374398329,21.5867023191477,23.2061454506944,24.7926954517342,24.6531771802757,25.4193106036981,26.0103714825047,28.3996066928243,26.849004713719,27.2381249210455,26.8884766170184,28.0456406000052,25.5055103976547,24.8416145314947,25.4047185582943,27.6299925657851,25.0333322849307,21.6582997523479,17.8430267696286,22.5290273879392,23.8507778063081,23.8507778063081,23.8507778063081,23.8507778063081
404,"KEN","Kenya",74.0912180171555,74.8372362404917,74.128183616871,74.8134559977389,71.8484755417442,79.6801226455941,81.5468104861621,89.6656129661854,89.0474677147594,80.1874823735198,69.5374134231442,57.6924142811592,58.5778525390347,65.0530291630533,68.6206632142761,65.1454874350535,58.0788122109668,56.5001403973713,50.0078578187696,49.0515832687048,46.5819121344272,51.713993518452,54.4654469739108,43.9046634919372,41.7740490928088,41.7740490928088,41.7740490928088,41.7740490928088
296,"KIR","Kiribati",40.0913471813616,38.9650838211086,37.5630802769553,38.0972746696363,41.0106013173318,47.1055464295623,47.9639601141357,52.5299382917769,49.2837646368456,46.6283039317923,38.1513721665564,32.9991891112384,33.9485164583785,38.5945287389502,42.4977093718756,39.2861893083609,34.8367136820738,32.4819426899181,29.6142135985278,28.9067870370942,28.7915280622993,32.1354629433969,34.9297978464158,27.3383086903327,26.0812728708362,26.0812728708362,26.0812728708362,26.0812728708362
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",45.3407470779933,46.0347685351274,44.9641845278038,46.3330905244651,44.6402248901466,44.9217030305831,47.5564128231267,46.6965493492043,46.7470985140718,46.3110071707633,46.9168824973721,47.084111826232,44.9819358891786,42.7200431190533,44.8448186952542,48.46360752781,49.8430440877448,48.620201162024,48.1570177198422,48.5401227900694,48.0336336439508,46.8018101415177,46.0066327631098,47.2443499237348,46.9310288047428,46.9310288047428,46.9310288047428,46.9310288047428
417,"KGZ","Kyrgyzstan",1.65659247272237,2.91858456050973,3.82057094760316,4.561616052877,4.85232644385745,3.98049331256868,6.06837782406836,6.64869402779422,6.14134695685921,6.99447986375229,8.02349119566756,9.37245384964716,7.26468457015483,8.17337343902329,11.7731022671039,16.0433915280313,18.0146228137056,18.5329884824411,19.9936681000933,22.5958228724221,21.5324999515606,20.4521786801107,18.4122092458115,21.1387734939939,20.7413157117764,20.7413157117764,20.7413157117764,20.7413157117764
418,"LAO","Laos",33.7406613039115,32.4887420899317,28.568242954785,28.7760759315559,33.3011876990651,42.6158422132903,43.0825538753044,38.3734831325483,30.1570033150138,29.1659545380167,31.1855913024877,34.2998410404173,32.6033123673427,31.4725692971058,32.2419459330087,28.8037795788033,25.74459353664,24.02091437428,25.5098094051552,28.1984384336367,27.3940806047974,30.5825777612548,31.1087108250062,28.3084232968735,28.0125298197804,28.0125298197804,28.0125298197804,28.0125298197804
428,"LVA","Latvia",56.2271620867966,58.7728167477505,63.3538818856117,65.8388585039776,69.5725206517024,67.3028541636867,66.3007096368494,66.8734249560642,68.0610776120491,69.9470155502039,70.0983022661945,70.8093594682621,69.1962064740515,69.9119331997238,69.9143104082197,69.891610151086,66.2279244857594,64.5908641215819,63.89873718498,67.530121491528,68.1722661704436,73.9714383059735,77.8850443358023,73.2408009304727,73.8270054374536,73.8270054374536,73.8270054374536,73.8270054374536
422,"LBN","Lebanon",34.0466241664544,35.3218488616008,35.65239561498,36.6449649794965,36.8434177588433,37.5373318512281,36.8663041438845,36.6663767719306,34.779726791132,35.4937571736671,36.7486982656803,38.3748625267592,37.0242557885981,34.8215041663705,34.8351673466951,35.4092529363642,36.6936777077522,37.1899182202941,37.6519535453451,38.5060644832976,38.8003540798151,38.9863004887542,38.9790783670855,40.4976511716686,41.3154086887504,41.3154086887504,41.3154086887504,41.3154086887504
426,"LSO","Lesotho",34.485536276634,36.3177359772685,36.4789725987505,34.9787424398756,32.9206674736477,35.6980991009384,36.1394997068178,38.5027754106413,34.6300198654257,26.3347664124302,20.1683699030716,15.8312216133857,18.084883725462,21.7932734522331,25.8204063850576,29.1752279458801,24.5037839308236,21.9928447111423,17.559456628657,21.978697669504,24.247322716931,23.7682316446373,21.4774356872609,20.9645769434761,20.5831656809776,20.5831656809776,20.5831656809776,20.5831656809776
430,"LBR","Liberia",79.647551769656,76.149412399217,72.8279161187257,67.4038830573767,69.5884785178045,81.8072496452771,85.2452148299329,91.2588602316482,87.3176694369043,85.8525724593344,76.7737218561505,64.3940099781753,61.824537029846,67.9317351356578,76.2475225905046,69.959714781007,58.9996538989379,52.2176510983598,48.8165347896692,49.1152141222083,49.6180952603615,58.6299185953323,66.9118311231924,50.3254847107766,48.5873828976182,48.5873828976182,48.5873828976182,48.5873828976182
434,"LBY","Libya",42.3764061721419,43.7226840585042,42.2658270855583,41.912767403761,39.0935922360623,39.7521617932947,40.0053619774866,40.8932873215374,42.771913090096,43.6633427203019,46.0463443390624,43.8940402577478,43.1853965701244,43.9251511320632,44.4872977652045,42.6753425649264,40.0153504838494,39.6980109328442,38.3374948163677,38.1933109710403,37.7788209135955,39.6367281371423,40.1988202172947,36.426092191993,35.7563179892607,35.7563179892607,35.7563179892607,35.7563179892607
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",44.2011237559243,46.3475647251481,54.3835721367656,57.3188352723021,59.0314802438537,54.9651247806548,51.5886143480463,50.8377439695078,51.8157116033737,55.3725286636772,54.6800976833329,56.8233407010801,56.3231911701385,61.5153286137451,61.7729148527941,62.7473580341448,60.996207589626,61.5104026192854,62.0505005327472,65.2438950346136,65.6355266090218,71.3303226831413,78.3646497635586,73.2769417738827,74.5989146900909,74.5989146900909,74.5989146900909,74.5989146900909
442,"LUX","Luxembourg",45.8087158810682,45.6571891866681,46.5839913354336,45.2340381776316,48.4306539492164,47.4358115163223,49.7839679991712,42.4897406611483,42.8163177146926,42.4461108790487,44.9936838048418,47.5712545036746,48.8670588982824,51.6707927162013,49.3365305851249,48.0120575065013,48.6296014685926,49.3481474709012,50.1301346325746,49.1298193017671,51.004381896284,51.9033392510677,53.9096124428626,51.4425567028243,51.2167433070284,51.2167433070284,51.2167433070284,51.2167433070284
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",82.1844657078502,83.0123166135059,83.0862350169076,81.906801076999,79.0508726528375,87.2700918236628,89.6134187645905,98.8730020093172,98.5887717795928,88.6140234713237,73.0899023324929,57.0101692522968,58.1549316716714,67.3903144759131,77.0412943462441,71.5787115187526,60.0079995356821,53.4721703386727,47.965940760638,50.1523423221292,51.1444340256526,58.2630358120845,63.7503111000811,46.2988948723665,44.1758777302996,44.1758777302996,44.1758777302996,44.1758777302996
454,"MWI","Malawi",65.7341276345915,65.5334211640768,61.886571697299,61.3260099319966,59.2136734419009,65.7840742196607,65.6486204828444,71.2441176095605,73.2882062298199,62.7929334733983,51.007769963206,39.4270685724968,39.7199528024973,44.4539706911156,52.408599396389,53.6037347699683,49.8982814667422,48.0088097732758,46.4531643233909,49.5954610847732,50.7808876650456,49.5252326550838,47.1658853442946,46.7968001363381,46.2794523562593,46.2794523562593,46.2794523562593,46.2794523562593
458,"MYS","Malaysia",47.8040209132211,42.1457153624499,39.1301359672084,38.2476795672384,45.3004554703462,50.418505321041,50.7912597839976,51.2871174806452,44.8959878206158,43.3324887088072,39.8615956377322,42.4701395576301,46.4316424432742,51.9844233782021,57.3311155570277,53.8971762303945,49.532611248832,46.2127320586914,45.0178395861947,43.169742361037,43.9758231951852,49.0782441621005,57.8916264838926,44.364439533136,42.7022746374479,42.7022746374479,42.7022746374479,42.7022746374479
462,"MDV","Maldives",31.8014614099292,30.7065055560127,30.3467972957791,33.5063873132717,31.726949010562,33.8339004360138,31.9209560773401,36.0577421084301,34.1322732877052,36.1099432079799,36.3476176224304,37.0393637014827,34.8799210428596,36.8738912430566,41.6061258596297,39.5158900149222,35.1357705197209,31.8047484562903,31.2664465002821,32.9641515596566,30.0521545374588,31.1398725163768,29.4490682394757,27.6324196115182,26.344557691808,26.344557691808,26.344557691808,26.344557691808
466,"MLI","Mali",49.2585085776712,49.1559681012345,46.7741604483023,46.2872406465367,46.5610195280532,52.9040651859173,56.4331634298345,60.336982441296,56.5197091139431,52.1772779238878,45.244238174566,40.7345570913521,40.9572956376079,47.1535180785676,51.9073061742939,48.3629907461544,44.0291853129025,41.4607612450613,37.9410840385066,35.8110438021881,35.3428799405728,37.3379536647687,39.5319896484637,32.1545926508403,30.8118982540107,30.8118982540107,30.8118982540107,30.8118982540107
470,"MLT","Malta",32.1669198170117,33.3385945343534,32.4058803150051,33.1040920191274,32.7496680922264,35.2458007016605,36.8687456401605,36.7314570352661,37.6537788343967,39.0486200987926,43.0478297775051,44.806500450745,46.7337648905977,48.1329920848824,48.7034875304703,46.9623430671348,45.3414976379256,44.949572959656,44.005954266093,44.5323794195521,46.4623076189395,47.8468087875313,49.0882994727964,45.6025008290697,45.2280706301559,45.2280706301559,45.2280706301559,45.2280706301559
584,"MHL","Marshall Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.1842979268042,100,100,100,100,100,100,100,100,100,100,100,100,100
478,"MRT","Mauritania",62.3459641092414,63.0510986942697,61.6243186547282,60.5317100928723,60.1537122323044,64.8974255279871,68.9776766839801,72.0772178714663,69.9621050525754,68.586354067376,64.7635788624509,60.2330392503952,60.928305563315,66.5444950246122,70.1247804339371,65.6552794256689,60.5774242897423,56.7811305180579,52.8951991310666,52.2212971241479,52.856576368832,58.1800672358873,63.3881947978059,52.0085734429972,50.6919256912638,50.6919256912638,50.6919256912638,50.6919256912638
480,"MUS","Mauritius",94.4797984752138,96.6375092674712,97.7374100678948,98.1684232077534,99.1348954470661,100,100,100,100,100,100,100,96.7522264135544,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
484,"MEX","Mexico",21.3772736646097,23.223506082504,23.6274034673728,22.9200074145805,22.4707805087001,25.973662006512,27.7762058877944,29.26268750674,30.3579152463164,31.159227848121,31.1324904773982,30.3333302309017,32.2128405819454,32.7846330706871,33.9803495253827,33.7514285933791,35.27997043923,33.7861039247647,34.9934596219886,35.741890041045,38.7641335255656,38.8754967213248,38.917758575568,38.719671698943,38.8343869099233,38.8343869099233,38.8343869099233,38.8343869099233
583,"FSM","Micronesia",94.8471280038703,69.7941608223061,68.8168184867211,70.4128490910769,98.8129290616692,100,100,100,100,100,100,93.6374615938474,85.9528673753761,83.0716535574268,82.2888419782368,96.3102011192893,100,100,100,93.7352532535151,100,100,100,100,100,100,100,100
498,"MDA","Moldova",19.1536983556775,22.4889477026403,25.1441034364014,27.916987135296,28.3451817723703,31.7400814658991,31.7610299182774,27.5474049605642,27.4425195082942,27.7993194670946,33.042631658145,32.0840766623109,35.6332515936132,35.2145809071032,38.7425538869982,40.2922573692839,43.4018501664235,44.3455212223407,45.4634458908758,48.5267903115223,50.1928693039033,53.6982649650466,57.5226961565379,55.6456701824323,56.6880652833069,56.6880652833069,56.6880652833069,56.6880652833069
492,"MCO","Monaco",41.2620151626539,40.9730693245344,40.4111588202245,42.3137093495261,44.9921834288429,48.5650454646451,50.4284762553979,46.5407916490939,43.3344884414402,38.579957255538,38.8092377631251,39.2395068381226,41.1494232770282,40.808147490331,40.6120211420186,39.7199983401329,40.7556494294668,41.5433644031152,43.4986124769444,43.5921641790345,45.8094922299533,44.9313367915047,46.2341641911382,47.0004672616665,47.8151321628569,47.8151321628569,47.8151321628569,47.8151321628569
496,"MNG","Mongolia",25.0949226246977,24.9220675323611,24.7158695586935,24.5945622137224,23.4377665301958,23.859009416786,24.8322818598971,26.6914830908523,27.7592962176917,28.6317210728284,29.7659017690266,30.7405519324881,32.2366824820979,33.1248506717419,32.8872317958936,33.4338775028313,34.6461616640155,39.3132185976377,43.2872300104109,44.4251277404821,42.620685398196,40.6099375111895,41.2072986027499,44.2534022067886,44.8237001955326,44.8237001955326,44.8237001955326,44.8237001955326
