"code","iso","country","VOE.ind.1995","VOE.ind.1996","VOE.ind.1997","VOE.ind.1998","VOE.ind.1999","VOE.ind.2000","VOE.ind.2001","VOE.ind.2002","VOE.ind.2003","VOE.ind.2004","VOE.ind.2005","VOE.ind.2006","VOE.ind.2007","VOE.ind.2008","VOE.ind.2009","VOE.ind.2010","VOE.ind.2011","VOE.ind.2012","VOE.ind.2013","VOE.ind.2014","VOE.ind.2015","VOE.ind.2016","VOE.ind.2017","VOE.ind.2018","VOE.ind.2019","VOE.ind.2020","VOE.ind.2021","VOE.ind.2022"
76,"BRA","Brazil",11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,11.1281479952267,12.3206850735043,12.283335251878,14.0892781693265,14.9928665384608,18.8559107837093,17.6040608419897,15.3043573441428,16.8378865092603,15.5967395598803,16.1530552419838,15.0566519138776,13.685682311478,12.1654135591587,13.1236739998651,13.6244353324659,14.0949223550301,14.0949223550301,14.0949223550301,14.0949223550301
92,"VGB","British Virgin Islands",90.138192262711,90.138192262711,90.138192262711,90.138192262711,90.138192262711,90.138192262711,90.138192262711,90.138192262711,90.138192262711,92.2872310977377,89.3644496995989,89.4587483316027,91.0100383698856,93.4201344783909,93.2718595018538,87.7194598665078,92.7842583223509,91.4420321863361,92.8772705205969,92.5562548444587,91.3543067723614,89.2961431814152,95.085341774247,95.5894864659931,95.0120887122747,95.0120887122747,95.0120887122747,95.0120887122747
96,"BRN","Brunei Darussalam",0,0,0,0,0,0,0,0,0,0,0,0,0.608163323857838,3.00450353736304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"BGR","Bulgaria",38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,38.7297365734305,43.6885614532986,41.577239453052,45.8370008594962,45.795866679507,42.8963679143019,43.1509964325169,40.9517347729685,37.778120678549,34.8312260612169,41.1202137879601,46.4634189008299,40.9072161294461,41.4370241160518,39.9496238947763,42.1194113811392,40.9003400428732,40.9003400428732,40.9003400428732,40.9003400428732
854,"BFA","Burkina Faso",14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,14.8414234194077,9.15182080101833,12.852132554941,17.1240589583724,21.5612258282426,21.8698932763519,21.8874796143652,18.8684859115998,21.697982322041,22.234845221609,19.7000010497277,16.322482046279,15.7236851040346,11.1762902319826,9.15319025687907,14.2652355841991,15.6727891364613,15.6727891364613,15.6727891364613,15.6727891364613
108,"BDI","Burundi",27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,27.0375663837004,28.5426641904909,25.5218759494347,28.3631771332622,26.4826641072152,23.1147963856096,23.6450195919356,18.0385326855105,18.9956221491404,18.5447106012722,17.5617346962585,14.4595892182544,12.0790115550389,22.5340357717455,21.2097937217543,17.6252672529837,19.2601580965063,19.2601580965063,19.2601580965063,19.2601580965063
132,"CPV","Cabo Verde",93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,93.7329975387815,94.5247951644856,94.0002898590025,94.3745714673927,94.8716109730588,94.8747443449653,95.5494488139306,94.968691794748,95.3296783910329,94.800470146317,94.9974437280778,95.6713461767769,94.7929693616695,94.3546058771666,96.0429791940799,96.1759723523164,96.1631448216401,96.1631448216401,96.1631448216401,96.1631448216401
116,"KHM","Cambodia",9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,9.07613811718355,5.31886091145047,8.08661531951277,10.7371428647019,13.3624313538966,12.6063857189866,10.5198958009813,7.20158997328251,9.75760768805935,8.42416931876984,8.63710596830393,6.0469444788005,6.44574595479764,0,2.81080200453781,5.05762134170352,6.78069730325956,6.78069730325956,6.78069730325956,6.78069730325956
120,"CMR","Cameroon",2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,2.57178503090562,0,3.58715508202206,1.79318677043382,6.95646394013353,10.1611818003908,10.4912568156527,7.02334311600966,5.23768136933479,7.37616641767735,2.09617733117197,4.76452041945798,3.71417281760363,4.38097290541116,5.40548164054599,4.36177922146283,4.31316696628332,4.31316696628332,4.31316696628332,4.31316696628332
124,"CAN","Canada",53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,53.0105106725593,55.7337296463778,52.6134887876978,52.6243215187522,55.1685671503019,57.6632763988504,59.2709088827133,56.5960940951673,56.8752109474711,54.9080019177634,57.918871089271,57.888337720048,55.7099585116214,58.1310152105015,59.4701874027802,57.8513346929238,57.8781428601126,57.8781428601126,57.8781428601126,57.8781428601126
136,"CYM","Cayman Islands",85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,85.3308874861573,84.7819858129695,84.8169610220274,85.3479736991429,85.5557779003834,86.4436631666392,85.7380186340112,84.5285438606301,84.6209502856309,84.9932370208252,84.4598455881956,84.2067310956091,83.4928371750544,82.3609291347413,87.3014722065556,87.7144271848653,88.7646773789399,88.7646773789399,88.7646773789399,88.7646773789399
140,"CAF","Central African Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"TCD","Chad",0,0,0,0,0,0,0,0,0,0,0,0,0.633517188290114,6.36713391434213,2.40838475281714,1.88260220510291,0,0.881314959423435,0,0,0,1.1460404404767,2.51967761841264,0,0,0,0,0
152,"CHL","Chile",27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,27.8572107407627,30.5781264261963,29.0934899268235,30.5247785239739,31.243347072914,29.4673998356723,31.1640350357687,27.5416094630274,27.7073069953416,28.2569386766226,26.1424819459842,29.6791328543612,26.7303411988308,27.9823139055984,28.7094409468673,28.7532495202546,28.2259168187519,28.2259168187519,28.2259168187519,28.2259168187519
156,"CHN","China",28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,28.5371076744813,29.1114555105185,28.8369870041737,27.7439800184628,28.226689161776,28.8565666054051,29.0737082068195,29.3183623953003,27.9558753816253,28.4159083655924,28.0441360950073,27.6081238450293,28.0388638522714,28.0906806513995,27.7392271334136,28.6699076113908,27.8481065429238,27.8481065429238,27.8481065429238,27.8481065429238
170,"COL","Colombia",11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,11.5174996522398,13.8230540969838,12.6709478057726,12.2198087574427,13.0181004536614,15.7928060475432,14.0098721085435,12.2507759597651,13.6527792011207,11.7574278904792,11.7664807625058,10.4529161897602,6.48993071377659,6.06408299790881,10.2187008161422,10.3834986854684,10.5955650432409,10.5955650432409,10.5955650432409,10.5955650432409
174,"COM","Comoros",85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.6346218101207,85.5338420827357,83.5429812837464,83.265170177102,83.4453705328545,86.3732665120451,85.0590003791242,82.5236327214074,84.2302754383497,84.4316166369555,83.486073848227,83.4518902995687,81.9740567037241,85.2537700968855,88.2865118382358,86.6497501891178,87.5093239627115,87.5093239627115,87.5093239627115,87.5093239627115
184,"COK","Cook Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
188,"CRI","Costa Rica",24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.0976929286834,24.6827974659598,23.5336429509018,21.9800934575993,22.8593959441145,25.0498338999965,24.9459679012156,23.558718798542,22.472876167257,20.6405157226156,20.2755838227721,21.1117295397589,21.1959606388398,18.9612855642784,20.3406344880314,20.9885657085468,22.3392664695984,22.3392664695984,22.3392664695984,22.3392664695984
384,"CIV","Cote d'Ivoire",21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,21.0554158577187,20.564849990769,19.9252109961053,20.990343956641,21.6632045171913,20.2168142224374,22.1999981930268,18.3539710080588,17.8862295497123,18.0933091043728,17.0102844818347,16.8563232835936,13.3778547640124,8.67102168612909,9.17432437140856,13.6414365009644,13.9117104085939,13.9117104085939,13.9117104085939,13.9117104085939
191,"HRV","Croatia",34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,34.3725636582232,39.5962781249808,40.7609693037953,42.6360580779181,41.074703055896,36.3167632065564,36.1815564000523,41.3878965842879,33.5916700604889,32.1646402724983,38.1551454522469,43.6735651161774,36.1492657880728,37.9426013037185,32.4405481282224,35.7191189439049,35.388443958074,35.388443958074,35.388443958074,35.388443958074
192,"CUB","Cuba",44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,44.9706672594477,46.8680984948975,44.6605382629746,45.1711048263495,44.588217269568,47.8130867282476,44.844512088002,43.9866290424035,42.259343692001,43.70469787661,43.4011673776391,42.2632262645175,41.8871103634641,39.1237389549654,40.029526550239,42.6925230626646,42.2712445747886,42.2712445747886,42.2712445747886,42.2712445747886
531,"CUW","Curacao",65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,65.7701937686194,64.9216753358884,59.0113491541945,64.8372633563528,64.0565074983056,66.0903495258575,67.3888121194777,57.5969597931552,59.682740185234,62.0691825945025,63.2234519202778,67.3813921969527,64.5974342183821,54.7677126480796,59.9821428367564,67.2582328030982,64.182578179495,64.182578179495,64.182578179495,64.182578179495
196,"CYP","Cyprus",37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,37.3813293584503,40.3257307249999,45.8814294980973,39.761008005678,39.6777519424497,39.7313056644673,37.6989240032625,33.2718821542435,34.8076971414734,29.4831893085714,36.2612076452508,41.0864292855027,35.7743707620182,24.8642321744374,38.1376669886684,44.7239559319995,40.9367318644243,40.9367318644243,40.9367318644243,40.9367318644243
203,"CZE","Czech Republic",48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,48.5769580440331,55.2811195703655,53.2902430250737,57.1360576493214,57.2567133611567,52.8399372289525,52.008423155125,54.5307020882783,53.2629947127283,52.3774316698892,54.5370992266158,54.6029542366935,52.0296568000777,52.6445288977635,54.5456228016479,55.1623188792397,54.3588108114067,54.3588108114067,54.3588108114067,54.3588108114067
180,"COD","Dem. Rep. Congo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"DNK","Denmark",72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,72.1422235505221,76.3989138671867,75.7977759483078,74.4457551028518,77.6612513823573,77.0791902315918,76.6036083446189,76.951354324059,78.9372888746335,80.1315573862459,78.9668177173675,77.3615407367396,81.2468941514951,78.4677157305796,81.9898071399121,80.5301742487418,81.2163280913367,81.2163280913367,81.2163280913367,81.2163280913367
262,"DJI","Djibouti",60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,60.8928564144912,58.6779485580903,60.0446121469618,58.3901396115802,60.600194938771,57.6575699294327,57.3874586162023,57.2760529039644,56.5921963644254,58.3414478135838,56.5956064240574,58.3001697007915,56.0280883182656,58.6993737118263,57.3095834752385,57.6755118375371,56.797846381907,56.797846381907,56.797846381907,56.797846381907
212,"DMA","Dominica",77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,77.2095862023233,78.8157640074664,72.6928043277275,75.0368210669558,76.4219975075741,79.178591377213,79.2525626679666,69.9254538550852,75.6459615964479,76.8901416623871,77.8910516545272,79.0117134071587,76.1310473801156,73.2238545833384,83.1485048145512,83.0026179323756,82.1868660162566,82.1868660162566,82.1868660162566,82.1868660162566
214,"DOM","Dominican Republic",31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,31.8407706240596,33.817406902008,29.7506660283727,30.5033119387486,30.705535196574,33.5907307876746,32.9337476520678,29.0729933358252,30.0300055278144,29.2369195511895,31.4392199612905,30.8966972994465,30.9526624410726,25.762310149852,26.2453218156826,30.6167998227606,29.6486431460944,29.6486431460944,29.6486431460944,29.6486431460944
218,"ECU","Ecuador",17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,17.8090353655729,18.809002209671,17.5138410940494,17.8551001676526,20.3670626976323,23.9317863281716,18.9697054676039,17.2814853780651,19.0114104599228,17.1828243388039,15.4744874157943,14.3172864441943,9.64898401618112,11.8554293941354,15.4606840497748,14.8620695738283,14.5285221068326,14.5285221068326,14.5285221068326,14.5285221068326
818,"EGY","Egypt",42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,42.2939053786392,41.7413017485788,41.3714733713303,40.7089996956224,40.4199328477365,40.083966714684,40.3528519673373,38.3448899346712,40.770343933253,39.8775317282868,39.6151323554634,38.4187905581378,40.0009998448069,39.9414895220882,38.9257153081168,39.425588191997,39.0359945271518,39.0359945271518,39.0359945271518,39.0359945271518
222,"SLV","El Salvador",8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,8.11077652595911,5.41944739382974,7.70631593752238,7.59775207634395,6.59733616789239,10.6880985521689,4.29862664880382,5.62280950407575,4.4890134052032,1.86116889973128,3.39219363537283,1.45573257938894,0,0,1.01993274690993,1.3851089316817,0.523282808015324,0.523282808015324,0.523282808015324,0.523282808015324
226,"GNQ","Equatorial Guinea",19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,19.0874960357321,21.2396488798844,20.194412732541,19.8060653636358,21.276493729046,20.2300937685853,20.5477273696794,18.7394349022755,19.6586992662232,20.7223419679406,18.7187354375232,18.4339044136414,16.8813927832107,17.3553027216853,19.1311870966031,17.3744432606788,16.8892548393805,16.8892548393805,16.8892548393805,16.8892548393805
232,"ERI","Eritrea",27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,27.0084748092788,22.1624198657912,26.2267680836693,21.8947447025939,26.0967592773158,25.2239453788739,23.1624990090112,23.0384576977431,24.5045819856833,22.819493993996,20.2115686620271,21.1446259896155,21.7950629810706,26.4065461399539,24.0986743963586,22.3916396774461,22.4277224985054,22.4277224985054,22.4277224985054,22.4277224985054
233,"EST","Estonia",66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,66.7545585581364,71.7163660972634,70.7411916493134,66.9195833407164,72.6976228335641,71.0580948563671,67.3005873092509,61.3319749688095,65.3492484058278,71.8642265399189,64.7712038880018,66.2940985120296,71.8440912207512,68.283848236348,74.3967489500553,70.5384802777711,71.9707832287981,71.9707832287981,71.9707832287981,71.9707832287981
748,"SWZ","Eswatini",17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,17.0122140654823,21.7593663881001,20.0960219412751,19.6262657247214,20.8955501867363,23.773111951147,24.5301747173839,19.162440810732,17.7133997098202,19.0324488476621,19.7759119114873,19.6939948471297,16.7757858637849,17.132534548426,18.4939585833684,17.3597200456207,17.8485140875028,17.8485140875028,17.8485140875028,17.8485140875028
