"code","iso","country","PBD.ind.1995","PBD.ind.1996","PBD.ind.1997","PBD.ind.1998","PBD.ind.1999","PBD.ind.2000","PBD.ind.2001","PBD.ind.2002","PBD.ind.2003","PBD.ind.2004","PBD.ind.2005","PBD.ind.2006","PBD.ind.2007","PBD.ind.2008","PBD.ind.2009","PBD.ind.2010","PBD.ind.2011","PBD.ind.2012","PBD.ind.2013","PBD.ind.2014","PBD.ind.2015","PBD.ind.2016","PBD.ind.2017","PBD.ind.2018","PBD.ind.2019","PBD.ind.2020","PBD.ind.2021","PBD.ind.2022"
68,"BOL","Bolivia",35.5049894472404,36.023292059648,36.1366064483864,36.5861390178347,37.0376141650708,37.5290366236794,38.1252091969406,38.5600327637822,39.0266791476456,39.5507441425421,39.8752015177928,40.1872696864661,40.3697747277556,40.5676712404537,40.7375744561215,40.8925872050687,41.0077204970574,41.1585356195813,41.3479804002237,41.5531375844821,41.8206065550971,42.1271189785732,42.4214913256272,42.6938463351413,43.0338094214635,43.0338094214635,43.0338094214635,43.0338094214635
70,"BIH","Bosnia and Herzegovina",28.6054781578118,29.3122679826854,30.2485561590733,32.2303916197957,33.182138939034,33.4498149531482,33.1896912775089,33.1164198077743,33.4612564384896,34.1511413614181,33.9158800670745,35.0048087695046,34.6153652004656,36.4686533900587,37.1575098822236,38.0135799061125,38.3599562910178,39.2067068631551,39.55077263405,39.9392378566381,39.8706126114138,40.7175675600898,41.3517205919022,41.7298337071735,42.2847569637733,42.2847569637733,42.2847569637733,42.2847569637733
72,"BWA","Botswana",26.0763098670494,25.2412025692129,24.6683775403042,24.2080595652422,24.0055525031338,23.7845666684379,23.8344989773517,24.0726432535309,24.8037072962964,26.0629381859908,27.5733728561016,28.7361690148427,30.2921944713763,31.1379899772414,31.945186114374,32.5479682168052,33.2398683795241,34.0501082635058,34.8348080123921,35.6359663965409,36.3594416650718,37.1823071918584,37.7808114334318,38.4277990095107,39.1685931161054,39.1685931161054,39.1685931161054,39.1685931161054
76,"BRA","Brazil",39.172776949075,39.7877960431192,40.6496898038279,41.1704429031609,41.861480756011,42.6325550259867,43.3234319098423,44.0288429382167,44.6825273492339,45.4079932894371,46.5724262667593,47.374448395733,48.1937274531047,48.9288221387922,49.7166306128097,50.5300850181744,51.2798972236215,52.4044454818287,53.3878100978309,54.3590027836001,55.115265359881,55.634788778689,56.7052329281418,57.4667921329792,58.1602614875957,58.1602614875957,58.1602614875957,58.1602614875957
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",48.4561766703719,49.8612318068642,49.976881608016,50.0423037825277,50.4260895125817,51.1258209368634,52.2603116403708,52.7022499328267,52.8499560261899,53.5972174173656,54.1086539519998,55.1578069861712,57.0033788699701,58.513292748456,59.0243330613785,59.76169769494,60.9564367531503,62.0051161315271,62.4231799165476,63.0639085880066,63.863988089216,64.5939971922957,65.4388915408075,66.3838303208317,67.554104045249,67.554104045249,67.554104045249,67.554104045249
100,"BGR","Bulgaria",32.991214494865,32.6807167109927,31.7922086201236,32.1392151534316,32.9389405512829,32.8596708681608,33.1858762233662,33.6080301869901,34.2128174890322,34.9617606882259,35.3131765229201,35.9231739486305,37.06435338408,38.1870896485993,39.111509553134,39.8897019032434,40.7296649862947,41.7893271557989,42.7417428950842,42.6653518025175,43.33668943173,43.7909674775129,44.3134430646704,44.6377911413188,45.1580059035668,45.1580059035668,45.1580059035668,45.1580059035668
854,"BFA","Burkina Faso",31.5830821322931,31.2669265374418,30.9163620403123,30.697792156095,29.937045653309,29.2059230153752,28.7412390329979,28.0760872581007,28.3146952737636,28.2282299704085,28.1408356754224,28.0461267991421,28.1002561720409,28.1197465934927,28.0027281479292,27.9942766981678,28.030554132952,28.0374722388773,28.0415404456809,28.1598560163179,28.0749084301727,28.1466204255469,28.2692259750928,28.5407747973629,29.1394921409878,29.1394921409878,29.1394921409878,29.1394921409878
108,"BDI","Burundi",22.9099319536201,23.1833624129056,23.7340253216783,24.3360248153378,25.1870281129606,25.8551318789385,26.8706653268399,27.4319469166648,27.8744509656626,28.1408041095315,28.4857292936644,29.1159574903337,29.764522021079,30.3743284227903,30.946273414342,31.2769180818029,31.6418826553368,32.0420783915319,32.6358666741627,33.1885718506071,33.7049925200904,34.2941755986675,34.7256265893902,34.8770685365979,35.1975956242539,35.1975956242539,35.1975956242539,35.1975956242539
132,"CPV","Cabo Verde",54.2651059919284,53.9370711373851,53.5446498455682,53.959251616222,54.1870392334432,54.5082191898014,54.8052099439097,55.0651959322571,55.4075375899151,55.7239538252654,56.0425904469871,57.8577618174269,58.8328304828112,59.3669153959686,59.8784540901795,60.4867790170546,60.5274507104926,60.7742202261152,61.313444329004,61.6718429246945,61.7122613903825,61.3816204951137,61.54596198068,58.0384178160305,58.7357940916372,58.7357940916372,58.7357940916372,58.7357940916372
116,"KHM","Cambodia",26.940250739603,26.948223657598,26.980474770471,27.0042409498454,27.0790546904847,27.2783122679277,27.5112094366392,27.8118834357951,28.1401579161173,28.4361419510769,28.8578442104862,29.3701253173581,29.78374840962,30.2385310347325,30.6097712781789,30.8860939424569,31.205855090565,31.661016683783,32.1482062530436,32.6250047721543,33.0305326955785,33.4096534123047,33.7714414933174,34.1056203067455,34.4642048923617,34.4642048923617,34.4642048923617,34.4642048923617
120,"CMR","Cameroon",34.3450734046584,33.6917676178047,32.8859346212424,32.1466689388011,31.5754252194868,30.9292772416593,30.7284618368611,30.4816132240586,30.43009133362,30.5035561694446,30.4855600678726,30.4604414731632,30.6556202119686,30.8055576783625,30.9573736864359,31.1599595686208,31.3152855190004,31.5121526218835,31.9437340779073,32.4604242384868,32.9026867549028,33.7244817384122,34.3777557196088,34.9087318191389,35.5657978087191,35.5657978087191,35.5657978087191,35.5657978087191
124,"CAN","Canada",78.1064101874682,78.9840791108125,79.8687076105049,80.81685165114,81.8536685094519,83.0402877690009,84.1695415580739,85.2090497452528,86.4047037596136,87.7967384578872,89.0062923268724,89.8405839303092,89.6891948968394,89.3793081231658,89.2942326084947,89.7111820719,90.5862849831235,91.3002030987865,92.0663488585143,92.7386837990227,93.4885348768144,94.0414744302604,94.6415881742197,94.9279982076114,95.5568025844785,95.5568025844785,95.5568025844785,95.5568025844785
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",21.2322374087097,20.7870112560367,20.7458643769069,20.5959092913552,20.5343946548638,20.7452800375494,20.8365180532937,20.8470081888302,20.9153234601706,21.0164063096104,21.1655437745144,21.2594132772868,21.420099962678,21.6238093625437,21.7072425411182,21.5847331977101,21.6121279191153,21.825802298869,21.8751136369442,22.1220989206087,22.2847542101257,22.5665327477671,22.8444897847319,23.1478741343455,23.5224855223407,23.5224855223407,23.5224855223407,23.5224855223407
148,"TCD","Chad",30.2257711444959,29.2609473766175,28.5670429170299,28.0154704369397,27.4941711177782,27.1255098243604,26.757556029773,26.3602951861189,25.9819259806592,25.9731789020011,26.1720012772986,26.2497725490895,26.1958532883616,26.1322286854716,26.1702454867408,26.1988859541327,26.2741597718713,26.3863309425602,26.7289423708859,27.1032519842627,27.2971031990211,27.652469483103,27.9596567509441,28.1836049885921,28.5682982863742,28.5682982863742,28.5682982863742,28.5682982863742
152,"CHL","Chile",82.3693668505317,82.9882301708403,83.9271744019937,84.5583735042093,85.1493752928714,85.9244319195685,86.1554054510013,86.7815763739909,87.0790828944935,87.6360113921996,88.3823890780648,89.0883936136997,89.611740172463,90.4202366115608,90.6723843476369,91.0655531291857,91.8453875813693,92.5266498873461,93.1349872296177,93.928115662342,94.5994188253736,95.4263149800606,95.7940543396878,96.2894920483407,96.8172503743197,96.8172503743197,96.8172503743197,96.8172503743197
156,"CHN","China",25.5870981954796,25.953724091655,26.4439176144734,26.8354583582451,26.92773349707,26.7441442259528,26.9268457046805,26.9791844128562,27.1977509343478,27.3246367275431,27.9195293378512,29.1085482564174,29.8991326441025,30.2268879799908,30.4646764436478,30.5546920768372,30.9409590027162,31.6232678657286,32.2818249942428,33.0553864494067,33.8355640188139,34.4686639068377,35.2896971627035,36.2125658509419,36.9947085084611,36.9947085084611,36.9947085084611,36.9947085084611
170,"COL","Colombia",37.2985198131926,37.7991754850418,39.8700139990828,41.301779531611,41.7652047544335,42.62591978175,43.4034166834641,41.8053582095627,44.2819480777862,45.2491302180276,47.2017240029351,47.8080875610378,49.4451816897763,50.3364554915076,50.5694963179798,51.8231816362434,53.717453773659,54.8367439614048,56.0783435830815,57.5266202297112,58.0368758941497,58.7643748302208,59.6188609414527,60.3337455827374,61.1041287686903,61.1041287686903,61.1041287686903,61.1041287686903
174,"COM","Comoros",31.9818340222183,32.2746361246466,32.7434132598132,33.8149353682693,34.7348054039456,35.0132926645498,35.7677751424697,36.4609324585956,37.4700183369688,38.6917298591361,38.9691716941673,40.0823553360127,39.8596757766881,40.1785421330879,41.222007616583,41.8868792000936,42.1667551823448,42.5799702648334,43.1093975045501,43.05321812874,43.6476028538274,44.2839719824163,44.9210178948696,45.783666727629,46.4296781178701,46.4296781178701,46.4296781178701,46.4296781178701
184,"COK","Cook Islands",93.3975976848567,94.1618161246054,94.8227990852769,95.54883111245,96.2289777839906,96.9676261296144,97.8756695825214,98.6210634708956,99.6292241747266,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
188,"CRI","Costa Rica",39.4076209683054,40.833449412451,41.1895210862329,41.5738077280043,41.2349443065968,42.3252958967171,42.5775493818847,43.6852834953225,44.0410166448676,44.1248981459946,46.1823536862898,45.56129326243,48.4747425297161,48.4725555906108,49.518761332744,47.5277733289013,49.2821072946659,50.1234075821765,50.7964791804679,51.4231939418702,51.6491179388175,51.6427440870979,52.137478911456,52.4036189576533,53.0718670478256,53.0718670478256,53.0718670478256,53.0718670478256
384,"CIV","Cote d'Ivoire",36.6973426198255,36.4661075035523,36.4355675956906,36.2966742596498,36.1791533191654,35.9441847875508,36.0625379499835,36.1653607128109,36.3662617312973,36.5602239700657,36.9310057641625,37.2763699751497,37.8677926313696,38.3375411779484,38.6944379475215,39.0173098762186,39.3285310227421,39.6841410041519,39.8936189232869,40.4785087131576,41.0234947246227,42.1416970472758,42.9687018739957,43.3881588193507,44.2440737594177,44.2440737594177,44.2440737594177,44.2440737594177
191,"HRV","Croatia",59.4240142823658,59.1595218890715,58.8329454769085,59.1589842478601,59.4499869773913,60.2328902629952,60.7351669356988,60.9515180483776,61.1883194142112,62.6431970976244,62.8834840664639,63.8724486842874,64.169012474311,64.756205285435,66.2409595666806,67.0464403128499,68.0319423808527,68.8336193655957,70.2566427923083,70.800272813246,70.6744189622877,72.5685917361446,73.0296711198563,73.7129811983631,74.2095871643121,74.2095871643121,74.2095871643121,74.2095871643121
192,"CUB","Cuba",36.3259101420909,36.764176392001,37.1953195099102,37.4037555316002,37.7925653913364,38.8309194025607,39.1854848894775,40.8461198816858,41.0154354674043,41.2544542090869,41.2064321029175,42.6796239222208,43.0868019911603,43.3602363005486,43.641216696005,43.8662226859087,45.7406139784372,45.6120070282964,45.9211280395509,46.0843352481277,45.8900998945283,46.374434220031,46.0450079110005,46.4511822827878,47.6227305021744,47.6227305021744,47.6227305021744,47.6227305021744
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",45.1841174733497,45.8889645070223,46.3766003045692,46.7118358601141,47.3269095913013,48.3022009950477,49.4094543687505,50.3287590077909,51.2733764562841,52.0428076125757,52.663009762228,53.3860992951008,54.4552890440776,56.3488377788964,58.0236626583227,59.5099728355579,61.0228848895389,62.3113373146286,63.3815064275236,64.2249069453445,64.9768067125975,66.2083628701023,67.2819606505379,68.0330307632863,68.618216129015,68.618216129015,68.618216129015,68.618216129015
203,"CZE","Czech Republic",53.9786461601366,54.985000088439,55.2509793845008,56.4108228678462,56.9264226356321,57.4559787749783,57.9160542883889,59.1073504015265,59.4846709708193,61.084679566943,62.2840365476195,63.9846312450925,65.0899077524951,66.04578947195,67.1434323428737,68.1483536662569,68.9289505027327,69.8794766471674,70.8379057677427,72.145230460947,72.7241877225891,73.7294075254822,74.3978708308296,74.7110812407745,75.5207981960738,75.5207981960738,75.5207981960738,75.5207981960738
180,"COD","Dem. Rep. Congo",33.6182135824064,32.9559122987061,33.2479990186127,32.9994548816026,32.852204971206,32.5969383028547,32.4085993263879,32.4759190417144,32.047605808015,32.1095747794037,32.2695328571777,32.2527370657033,32.2661096250391,32.1216885992652,32.1982729861232,32.3469736925371,32.4079966907074,32.6144831865857,33.1040360074382,33.5956090754867,34.1433400419621,34.6725535828941,35.1078817843192,35.2486257092633,35.4901211832124,35.4901211832124,35.4901211832124,35.4901211832124
208,"DNK","Denmark",74.3676957248982,75.4804187898596,76.8246754846579,78.2266156948961,78.7642421762328,80.4009916249201,81.0132420066767,81.7890288732892,82.9559866700441,84.368648642776,85.9632529944827,87.0674544593681,88.3314169444829,89.9534729075726,91.1733794594996,92.5747395217334,94.2506729096682,95.5923725430357,96.8242982420072,98.150277052695,99.0264239441969,99.3970922485094,99.8580067460047,100,100,100,100,100
262,"DJI","Djibouti",35.0281882705899,35.1354401229552,35.5032545993456,35.5404349627547,35.9446914422744,36.3456350487293,36.7142900599012,36.9336256495069,37.4264246556283,37.2847500517179,37.6186581670748,38.145519230409,38.4750801846624,38.9326015427466,39.5621422733624,39.9527235002742,40.4729826369392,41.0329107586041,41.694145361835,42.6185386951507,43.1541413633782,43.917332180563,44.4641228765908,44.97031343788,45.5690759922949,45.5690759922949,45.5690759922949,45.5690759922949
212,"DMA","Dominica",41.2544645015833,41.7253500653634,42.5089601887487,43.2631604153113,43.4250716767433,43.9064084207521,44.4002447604137,44.6848670157547,44.9896647074603,45.7694886268794,46.5262659492361,46.8568710750368,47.1329356919923,47.6211729407806,48.0263417922329,48.2864764743315,48.4508887401071,48.438145148393,48.7604504181975,49.1090808749537,49.5730876212678,50.3098493360665,50.8974581491021,51.4716202010256,52.1208490958619,52.1208490958619,52.1208490958619,52.1208490958619
214,"DOM","Dominican Republic",31.844018101276,31.1372575819481,30.4375373275477,30.1535407525319,30.1388243138152,30.8713692708752,31.1796336893807,30.946965305943,29.9206202699597,28.6394452381408,28.0949046116794,27.8632262614743,27.9961045998512,28.2833437445809,28.531263476103,28.8911840653146,29.0553203760594,28.1573823987989,27.0695967780149,26.512125154129,26.2028667564619,26.6035323497573,27.5745767776164,28.5535872581389,29.4756127047033,29.4756127047033,29.4756127047033,29.4756127047033
218,"ECU","Ecuador",56.376861681973,56.2069239579749,57.7742386105625,57.6663878746014,57.7087026689928,58.0684150703813,58.5047288158184,57.0102241315928,56.503273826778,56.330221504116,55.6603487976941,55.6482971896606,55.854979034839,56.1111395262507,56.7570448526617,57.0909494554708,57.8362512625424,58.1806574200033,58.7528839768232,59.3985294957266,60.1260103089706,60.4156355159789,60.7819547397873,61.3183982358139,62.2584048156993,62.2584048156993,62.2584048156993,62.2584048156993
818,"EGY","Egypt",8.4038586702829,8.52955321904288,8.37206422081509,8.54910564034468,8.82533202972095,9.86096507784816,9.00534040952299,8.42925845896939,7.73552702279167,8.01379661276935,8.64221753883557,8.94576625894956,9.48853473372255,9.50673773341033,9.49468324051779,9.7344951144986,10.2009189725601,10.0992249472323,11.0012933336907,11.1370174417713,10.6375913855264,11.0342719904795,11.9807412648256,12.5489785859924,13.1152233801573,13.1152233801573,13.1152233801573,13.1152233801573
222,"SLV","El Salvador",26.8459233483035,28.1957128180906,28.1615025297648,26.7244373334552,28.6207645878237,28.6749746301255,29.2990698613379,30.3809529925399,29.5653267980643,28.6927029325128,28.5776025797493,28.5411284140641,29.2283402716554,30.2535254207694,29.5009345569369,31.484454885926,31.2521055437954,33.3175769313434,33.0649637034103,31.7284182470918,32.2771036762404,32.985758582477,33.7580122580995,34.5637693452243,34.933194641584,34.933194641584,34.933194641584,34.933194641584
226,"GNQ","Equatorial Guinea",18.1470774796725,18.5456769628875,20.420105988733,21.8961517924789,23.2939742932338,24.8178093667862,26.7060999088184,28.6561402836497,29.7431687298534,30.7181524536213,31.757479179252,32.5111319786549,33.4634572841083,34.2773004665703,34.8771290163464,35.4540173509573,35.7111696200549,36.4210001308584,37.3521114044676,38.0308043264724,38.1795694393751,38.233220942453,38.5267155683235,38.9366965435147,39.529304338837,39.529304338837,39.529304338837,39.529304338837
232,"ERI","Eritrea",24.0964185892166,24.6757517334011,25.2656976232911,26.064707605315,26.6096011253396,27.1991466295679,27.940654299905,28.1678055092508,28.6244714085881,28.9981592360298,29.4796139131448,29.9789790963641,30.5185294056259,30.9760548774453,31.504700972093,32.07832668758,32.726912236677,33.3075328914236,33.9344020137514,34.6042047715971,35.1366945086387,35.8479909730392,36.5104002387438,37.1085704310278,37.7528355665489,37.7528355665489,37.7528355665489,37.7528355665489
233,"EST","Estonia",70.2676592337974,72.6820167845748,72.7244218301241,71.819737433946,72.9024879952151,73.3293713730017,72.7540983607342,73.3962191869409,74.1854767505826,74.6625638023338,75.3954062377633,75.6865864395149,75.7008589468365,77.4799612741903,78.7685941461859,80.6302794849814,80.8123883098052,81.318524059638,82.5700668516447,82.7251466863848,83.8360399738844,84.2091246454991,85.0689194745647,85.7532350891233,86.4750983717484,86.4750983717484,86.4750983717484,86.4750983717484
748,"SWZ","Eswatini",35.6905956161084,34.7805341829247,34.5865166390405,33.7122549332455,32.9002343210419,31.5548852560477,30.5403759329629,29.7147555523266,29.1832958933007,28.9727985775899,29.1282053224841,29.7717557368382,30.2622988271297,30.6929631099726,31.2671614130481,32.2182443100327,33.2879666285066,34.0654251969701,34.9469904956663,35.9061525692541,36.8066485965444,37.6535010250209,38.4588428027665,39.0924504126513,39.5969371681874,39.5969371681874,39.5969371681874,39.5969371681874
231,"ETH","Ethiopia",17.5812870159497,18.1621314149687,18.5853938917223,19.0617943762396,19.6308995062934,20.4842514580856,21.3831481229325,22.1869743823096,22.8826397141771,23.5529823950478,24.3073044332487,25.1508021054327,26.1057460475331,27.0826342107117,28.0541312891294,29.0899417201887,29.8197509645507,30.5553507067066,31.3989156112239,32.1197734950418,32.7810260264052,33.5017764156574,34.1725001574874,34.7006378848108,35.2314583360774,35.2314583360774,35.2314583360774,35.2314583360774
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",63.6557404185701,63.6944376521587,63.9661026959046,64.9691856424245,64.446123010603,64.5289526786742,65.4406333017201,66.438551986057,67.0055986688218,68.583863345857,69.0739662498534,69.2453118530047,69.56194365889,70.1201051175998,71.1419965635321,71.4649657879565,71.898626402732,72.3480668275853,72.8026916615885,73.2267779860044,73.7278625279302,74.262131239127,74.796925478197,75.4060771255431,76.1056469489279,76.1056469489279,76.1056469489279,76.1056469489279
246,"FIN","Finland",92.0072627381488,92.6934274008108,93.3287664204497,94.0591783069042,94.8391059152181,95.6721675986085,96.6331826685443,97.4270163369381,98.323505841541,99.2791048480873,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
250,"FRA","France",61.5458451108133,61.8940476269808,62.5496930098681,62.8007966504545,63.2991387946452,64.0604182464248,64.7529769555808,65.5247075458074,66.4575853382897,68.1551430937236,69.1297397599966,70.3012349159147,71.4748264957641,72.520138853699,73.5363836738566,74.6262828364941,75.6974765947598,76.6495640750053,77.7605339715089,79.0132617563299,79.5830236512686,80.7745827454526,81.4674448535097,82.3422701223732,83.1137892491067,83.1137892491067,83.1137892491067,83.1137892491067
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",40.846341774372,40.8702073175874,41.3483083743499,41.6766741955085,41.9918528383683,41.9709296281088,42.1256229609087,42.765458623695,42.857736829872,43.1808840051162,43.8870031891311,44.2622310400884,44.8241355169344,45.1381559897627,45.9011112770654,46.9205403362647,47.5748850041569,48.4743526038822,49.3978365937037,50.1186592032714,50.6445259483692,51.2848555824881,51.9102433289689,52.6302737059556,53.3797550831692,53.3797550831692,53.3797550831692,53.3797550831692
270,"GMB","Gambia",35.9218705065584,36.9546027300211,36.7497626343972,35.9142082696056,34.7625344064488,35.7585267624529,36.0894394650257,35.7777409705885,35.2827635379862,33.994057177039,33.743709554367,34.1443772885862,34.2467271743072,35.0506027828731,34.9071037028075,35.364710322421,36.9525262434056,37.0552001010987,36.9347550315922,35.9826653776646,36.6803678298631,36.2299873586222,35.7294142315161,36.2009504174079,36.5208328876019,36.5208328876019,36.5208328876019,36.5208328876019
268,"GEO","Georgia",44.1880556738969,45.023905263419,44.2668827939148,43.3048645282099,42.6879758204036,42.2775691641843,42.2815705744865,41.3548172299967,41.0709912314605,41.1323190541891,41.6510863733886,42.2810800264195,43.3089768800379,43.7460509920012,43.758192793523,43.9960864821008,44.7754391937657,45.9887347611535,47.2462039107758,48.0559622300356,48.5920035747998,48.2289454661792,48.4916298650567,48.8283213311757,49.2571593140244,49.2571593140244,49.2571593140244,49.2571593140244
276,"DEU","Germany",70.811427876129,71.4380907513234,72.2539037513014,73.1324507512576,73.9871656423015,75.0026258994592,75.8998796655963,76.5023761378334,77.1891602655912,78.5925546830396,79.6335259321714,80.5970210677317,81.4383712467568,82.2463547361104,83.0317890346232,83.8003605744207,84.6002534746986,85.1955760089833,85.6479764772568,86.5766828968261,86.7625041290678,87.4356830463655,88.1131079452742,88.8460811817288,89.7574990809585,89.7574990809585,89.7574990809585,89.7574990809585
288,"GHA","Ghana",50.8337765217183,50.5805747030658,50.0742903535477,49.9231346209469,49.5547335117729,49.2035524743594,48.8659734028541,48.5901787267812,48.5692826843138,48.5336680523069,48.511441492398,48.4938548402188,48.6573784656815,48.9673259457223,49.2507819757886,49.5746468537207,49.9819009830648,50.5477285923439,51.1406533536247,51.7442302180768,52.0446890897607,52.5533849832647,53.1129440267163,53.9216635616592,54.5741436834218,54.5741436834218,54.5741436834218,54.5741436834218
300,"GRC","Greece",54.0492711036746,54.21965386563,54.634344115932,54.7558713009246,54.9392666785814,55.3364390673946,55.8480931617865,56.4011087281845,56.7910273184117,57.4576915726266,58.3134104695994,59.2350318076392,59.5549158570586,60.9977665007663,61.796561248265,62.8770746750172,63.3989454221238,63.9891962457131,65.2953545559942,66.3646853299978,66.9022159837269,67.5972340495313,67.92264710545,68.1968590674967,68.5977705070107,68.5977705070107,68.5977705070107,68.5977705070107
304,"GRL","Greenland",41.4605741880729,41.7906043101179,42.1290383185225,42.5174687640078,42.9419313781992,43.6567964263175,44.3060390674811,44.8084943578507,45.8299345320712,47.4059849416668,48.0354281884166,48.6785762898448,49.3597330957563,49.94883342951,50.5999969865926,51.2184548856168,52.0816436710572,52.9457002465523,53.8903528785592,54.8450738629224,55.8331073486308,56.4894375476493,57.1447494565558,57.8480434326277,58.5569709028963,58.5569709028963,58.5569709028963,58.5569709028963
308,"GRD","Grenada",26.9318828870028,28.6477282467849,29.6150144664078,30.515345309206,30.6113443054369,31.2685717640383,31.8361119528652,32.1381047998643,32.721824283015,33.0432926553435,33.9144543994037,34.7382395294286,35.2600356856131,35.2829963824433,35.5946138407999,35.9323077838443,36.5334749512303,38.2126121991995,38.4778068486462,38.8054845771774,39.3869094964078,38.9462298584749,39.7615880983678,40.5221457216092,41.3216043542063,41.3216043542063,41.3216043542063,41.3216043542063
320,"GTM","Guatemala",20.3737168383507,21.729539500079,21.5606265658191,21.4430397438254,22.7482500563407,23.5254081032476,24.2156172207365,25.4586673828096,25.9157335348086,26.1333433453516,26.5360634857095,26.8381514876054,27.2194828926666,27.4692343808522,27.0743506634095,26.6479044215849,26.5063574084746,26.6611796646015,26.8012451791555,27.0970771221233,27.3424589468627,27.7958825236362,28.7359148014512,29.4872211849546,30.0964607000003,30.0964607000003,30.0964607000003,30.0964607000003
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",34.6122586637236,34.3400548577483,33.9910636404805,33.4456446433051,32.9320039481159,32.6311959031969,32.2112982749781,31.798942297729,31.6208013854033,31.3177367003611,31.0521564570185,30.6155462933542,30.3585115330236,30.2716788364522,30.0124627458901,29.8655795633027,29.8709085502613,29.8517115233418,29.9424739490721,29.9495625107272,30.092695624834,30.5535261014813,31.1235508360664,31.5977317713927,32.3306867737868,32.3306867737868,32.3306867737868,32.3306867737868
624,"GNB","Guinea-Bissau",24.6307768458663,24.5043670745868,24.4703744406698,24.2415218497865,24.05544177707,23.977752982132,23.8413999044358,23.6212356985597,23.4531015206303,23.0523939097577,23.1212921538415,23.1402176394539,23.2385948044128,23.3851096636859,23.5057716674559,23.7740763241074,24.1151004797494,24.4686469080124,24.9291765069145,25.3124002954642,25.6299158014372,26.1569579911022,26.7249583834742,27.4139429169376,27.9957883639195,27.9957883639195,27.9957883639195,27.9957883639195
328,"GUY","Guyana",12.6067650324251,12.8419836424179,13.7891283805547,14.7344241624607,16.5220885809106,16.5406898949154,16.7043146759092,16.6689295187237,16.9335404260979,17.0916407847462,17.6558366188047,18.454368889775,18.4409398418033,18.7230033839217,19.4574913576429,19.6211428067545,20.0573939195982,20.2076294990308,20.8869534289928,21.0873937793391,21.9207024932077,22.5855723363577,23.162444534612,23.7446345163946,24.4229763318792,24.4229763318792,24.4229763318792,24.4229763318792
332,"HTI","Haiti",5.50399804778594,6.15711765299514,6.50063184926348,7.21594297149105,7.40416320210707,7.55176448763903,7.6398985045106,7.87773773411415,7.92331035338029,7.95176301348971,8.01655385844224,8.14920140063994,8.27679600320309,8.45709150416261,8.66528382398118,8.72903953452756,8.83082088195478,9.07658477513671,9.3828132135332,9.69449063586143,9.97083806110699,10.4006271735228,10.8489516585205,11.23592382336,11.7038358418949,11.7038358418949,11.7038358418949,11.7038358418949
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",19.6661818415897,18.9201390695954,18.8457175444161,18.7577643994485,18.6549175584414,18.5855928366541,18.5473392303409,18.5017499264998,18.5186897203188,18.5360169144412,18.8158812074004,19.1465472817738,19.4752875631639,19.5184555033703,19.315505002641,18.7937390529858,17.7034087996984,16.2455839282726,16.7099226993302,17.2862883263743,17.8238677229521,18.4093366500041,19.0192435657979,19.6284743487408,20.2204878929856,20.2204878929856,20.2204878929856,20.2204878929856
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
