"code","iso","country","USD.ind.1995","USD.ind.1996","USD.ind.1997","USD.ind.1998","USD.ind.1999","USD.ind.2000","USD.ind.2001","USD.ind.2002","USD.ind.2003","USD.ind.2004","USD.ind.2005","USD.ind.2006","USD.ind.2007","USD.ind.2008","USD.ind.2009","USD.ind.2010","USD.ind.2011","USD.ind.2012","USD.ind.2013","USD.ind.2014","USD.ind.2015","USD.ind.2016","USD.ind.2017","USD.ind.2018","USD.ind.2019","USD.ind.2020","USD.ind.2021","USD.ind.2022"
231,"ETH","Ethiopia",0,0,0,0,0,0,0,0,0,0.95402148714598,1.79737356905255,2.57955797327584,3.29980208248543,4.0867278985565,4.88290349872801,5.80173264845671,6.25988340618855,6.93266543005426,7.59874398277886,7.71797168982016,8.24112718258608,8.73637866139997,8.87948154168608,9.63420262759276,10.5688050805317,10.5688050805317,10.5688050805317,10.5688050805317
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",28.8340920295859,29.3792526048465,30.0533311301419,30.5254237447035,31.2869902546537,32.0517777119109,32.785561714066,33.4717442982826,34.0723439745204,34.2724836975386,34.364311985257,34.2218377594649,34.1855590646138,34.2801343044556,34.1727954831454,34.2524697087944,34.5598223628973,34.9633232657078,35.4209441486131,35.9036020976087,36.4915747278036,37.0474192200013,37.5775992948984,38.1584655266989,38.7661758848528,38.7661758848528,38.7661758848528,38.7661758848528
246,"FIN","Finland",89.7446208237888,90.3209763240137,91.19434643788,91.8967249036546,92.6284667663869,93.4691454856159,94.2724339019411,95.8157241657716,96.2168626356726,96.7434348936774,97.0851230334681,97.4473511975315,97.6960427398884,98.131477785412,98.5854055071964,99.2022510869398,99.8577258620961,100,100,100,100,100,100,100,100,100,100,100
250,"FRA","France",86.2268277835708,86.8683384021963,87.5562577125501,88.0369180909959,88.4881281041825,88.7674815028917,89.367970455025,90.9747959094798,91.28928709065,91.8546081462875,92.3066479074992,92.7728524428869,93.2741396664475,93.6650291269455,94.2092410592476,94.9548065086254,96.0774359111707,96.8125301759843,97.5608905536597,98.2602769821984,98.6750520999951,99.0122385878603,99.3570259793023,99.7392197599897,100,100,100,100
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",12.2535384149659,12.9229232160574,13.5067280855807,14.0170518393071,14.620006810507,14.8802099225357,15.111968305696,15.3817333563097,15.5302062156813,15.8324800501096,15.7989540703006,16.115109972677,16.5597681567637,17.2309270199192,18.0706019697271,19.1906032250593,20.4275659949708,21.84386290974,23.0686548209193,24.003217095466,24.7961948002719,25.651634728029,26.2604747728285,27.4631609466625,28.3752547157961,28.3752547157961,28.3752547157961,28.3752547157961
270,"GMB","Gambia",7.09223119593696,7.95709913257495,7.74607386588683,7.00075759089502,6.21096722920386,7.506848939938,8.39070668330551,8.99406451660964,9.57142431636338,8.38709152200636,9.04863517922566,10.1222474128062,11.1978751960047,12.7943001060649,13.8295382027546,14.9810221084878,16.9113866860911,17.4753291303552,18.1564917888492,17.757580711617,18.6538127339032,18.5299735924123,18.0554845746743,18.9586600655407,19.5699214211478,19.5699214211478,19.5699214211478,19.5699214211478
268,"GEO","Georgia",39.6580454638114,39.944020087964,40.0047008383653,40.6419193525857,41.6593339543727,42.674136248866,43.1267992299946,44.1276578738834,45.1000613520972,45.777992180926,46.3464501429443,47.5178268692789,47.4714489819394,47.2875811721938,47.4688997728596,47.6581819061309,48.0966369244191,48.5038251505446,48.9802205270047,49.4907366536988,50.0055204124556,50.1644863887834,50.2964537211685,50.5877307715064,50.8390480876913,50.8390480876913,50.8390480876913,50.8390480876913
276,"DEU","Germany",97.2158270806767,97.6217469218084,97.8265300464319,97.9573779652253,98.3368890245176,98.6938292970927,99.0035763273936,100,99.8595674286381,99.7356163739567,99.6595386243691,99.6042584330649,99.5433435627337,99.5586899522488,99.5530843406759,99.6867057449667,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",0.944533668682553,2.0629858593755,3.42372040264668,4.92019649267763,6.62909018291842,8.17772951707508,9.63909429859569,10.7469701219085,11.4265667371103,12.4442110674953,13.5539274238639,14.2821381250279,15.0656720456528,16.2454074899084,16.7934211996309,17.3965549364732,17.7643031605605,18.3980468979614,18.6024795333862,18.3596016609644,18.3465455293962,18.7457096247784,19.0518579031567,20.5648216939599,21.5205256313787,21.5205256313787,21.5205256313787,21.5205256313787
300,"GRC","Greece",82.6003668330002,83.7925724943197,84.9571329696874,86.1763295066771,87.371260131563,88.4543193762146,89.4263856799269,90.0458710908965,90.6699688532402,91.2679487749392,91.743170926314,92.2333323807593,92.6711779996846,93.1032735216664,93.5426923002004,93.9909830389339,94.3533337970628,94.6285888800146,94.7333885572522,94.6888066208001,94.6119114791173,94.4846256724759,94.6707799503873,95.0133853789287,95.4406554162449,95.4406554162449,95.4406554162449,95.4406554162449
304,"GRL","Greenland",60.3478852042681,60.7858717351723,61.4317426186125,62.2569322986737,62.8763358678257,63.3245395080524,63.8186773660972,64.2461215847139,64.6277200728801,65.3971412170044,65.7746334705046,66.1724831391054,66.5917679836826,66.8276968341783,67.3732531349458,68.4133634207316,68.9281702101978,69.3582369391319,69.9674445178799,70.4007239397594,70.5998363285077,70.6282239588687,70.673367185104,71.029693116434,71.4190870433243,71.4190870433243,71.4190870433243,71.4190870433243
308,"GRD","Grenada",41.9471194191083,42.643444318249,43.584757684121,44.4677741428838,45.2599736658874,46.0143836829152,46.5806274175171,46.9241519373651,47.1462949670073,47.3698365202715,47.6414772707395,47.9014391804854,48.1950641387021,48.4894626413997,48.7640139408766,49.0021186091595,49.3341966862915,49.6367330661053,49.9109753518906,50.1824079251627,50.5528001691196,50.4853779007015,50.3516133436297,50.7868121148866,51.2112956134099,51.2112956134099,51.2112956134099,51.2112956134099
320,"GTM","Guatemala",7.9930253707508,9.33985800497599,10.4257032962358,11.5129442675969,13.0430393090805,13.709185337194,14.5630335911585,15.5196830196275,16.2137956216306,17.0580002142735,18.1243151975151,19.0063784996829,19.8292471923634,20.5237372638937,21.3958443084001,22.3624005373584,23.3466627843781,24.2374556851946,25.2201368589725,26.0232567966466,26.8550203895649,27.4943741405333,28.5400597930598,29.2565766713459,29.9321345868259,29.9321345868259,29.9321345868259,29.9321345868259
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0,0,0,0,0.281556910363577,0.86807044736851,1.57051971777096,2.35540650539428,2.91092341753532,2.93928155340851,3.62549391425569,4.12124845109801,4.6800905088366,5.55218678620807,6.42977531066953,6.88580183201181,7.51852327171689,8.0636942637197,8.34274350856386,8.69166561697398,9.03816634020114,9.33227905314992,9.73139238189211,10.6724907943257,11.6967335662296,11.6967335662296,11.6967335662296,11.6967335662296
624,"GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535167093811538,1.34913714320517,2.37183281739689,2.25171553809791,2.76917525405537,3.72470678217151,3.8669390889918,4.5544860004714,6.08157974768145,6.97960024451569,6.97960024451569,6.97960024451569,6.97960024451569
328,"GUY","Guyana",21.0974740033659,21.5243642191053,22.1627547023449,22.8433804412593,23.1806180082715,23.2809691399328,25.2820498950774,26.5413597308161,27.3675615084258,27.8995407825452,28.3464602641479,29.1567788462428,29.98652510716,30.7799948444708,31.6057422741062,32.9245407855249,34.1260976122159,34.8824319517454,35.7578567197243,36.1241035670089,37.0683363664268,37.8676490577849,38.5205840814633,38.9621591370764,39.4212496523544,39.4212496523544,39.4212496523544,39.4212496523544
332,"HTI","Haiti",0.0643096260889848,1.15855079233768,2.18283993145762,3.05648903077106,3.81515105481853,4.64550554331588,5.38089230147938,6.14912381463986,6.79386833034712,7.37294958168906,8.08250865928136,8.74485678788757,9.37580784219013,10.0891438134551,10.8816849012166,8.36221493289941,2.15887050519164,12.1829165987666,10.9669774973021,11.963050998036,12.3486775742918,11.6939847606817,13.14818092302,13.7985876480541,14.3881053337282,14.3881053337282,14.3881053337282,14.3881053337282
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",12.1097406959406,13.1681929600248,14.1630791195288,15.1913729431786,16.4229610303921,17.8142286924743,19.0515419065829,20.2702708242789,21.4084612519003,22.4143313821402,23.0456485451851,23.7335942229287,24.4397535008451,25.2475194417696,26.1448930292949,26.711944202124,27.2634110913988,28.0935180320158,28.7420912836445,29.5146263144419,30.3012218302444,30.979953886694,31.5902686275996,32.3728624978793,33.1553577632586,33.1553577632586,33.1553577632586,33.1553577632586
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",55.0347963714001,55.8458287109197,56.5455112073323,57.2303827891401,57.8940591261862,58.8082299237629,59.5271981697033,59.9464042835512,60.5084964390975,60.9985784213079,61.4411692879805,61.8572480888319,62.1862532251199,62.4992382949967,62.6989459543633,62.8063977260855,62.6955387881719,62.4674020905032,62.3690476895969,62.3911951722904,62.4385669532563,62.8366451695964,63.3013570194333,63.9728080682212,64.6672314142866,64.6672314142866,64.6672314142866,64.6672314142866
352,"ISL","Iceland",89.753255406964,90.3437972670833,90.9949985387127,91.6147355093157,92.2092198275226,92.9436574877925,93.915900933072,95.7180523506243,96.1883851152182,96.3966910992669,96.5634034571458,96.8524439840845,97.125949701329,97.4993478621372,97.9974544473633,98.5857429945755,99.0814075930343,99.3615871824926,99.6699582934071,100,100,100,100,100,100,100,100,100
356,"IND","India",1.3925581902936,1.9973159713542,2.35736322156392,2.75638734613516,3.2350592227441,3.81382136775748,4.55524384758556,5.35506529288517,6.14926486230961,7.04521620589136,7.62229113912876,8.11980385781351,8.64681963639781,9.17321275217157,10.2178618046208,10.9224302881668,11.482012254846,12.5066997867951,13.599192868408,15.0609526610433,16.3916313939725,17.8226766082476,18.6346496607081,19.9796833508772,21.3879360363358,21.3879360363358,21.3879360363358,21.3879360363358
360,"IDN","Indonesia",11.4862048108419,12.5690442389024,13.6096572162994,14.4353031585954,15.298844551161,16.062821974045,16.6073741111172,17.1670246955364,17.8728565932888,18.5976220552972,19.3616107254341,20.2985032553282,21.2190159615247,22.2772955888096,23.3872325577586,24.6809978612696,26.0389973748465,27.2261688420731,28.2381656323572,29.2488191079316,30.1055980718403,31.2425356393886,32.017364734255,33.0336391272172,33.9275784805697,33.9275784805697,33.9275784805697,33.9275784805697
364,"IRN","Iran",40.1658943548574,41.6519417057713,42.1017140614136,42.3838929206975,42.2942771025458,43.3259925294583,45.432513860371,46.469317045805,47.5431275388997,48.6054276327428,49.9640221531009,50.9743955907084,51.4341642181056,52.2789317334732,53.4628293634653,54.4183347672226,55.2995503099426,56.0571710294695,56.5468729990193,57.176063826254,58.2093788031116,58.9154618436771,59.222190134002,60.0738946859676,60.8997449096522,60.8997449096522,60.8997449096522,60.8997449096522
368,"IRQ","Iraq",29.0902181134719,29.3809900016049,29.907642322961,30.6739590860904,31.6275007136763,32.7897236612102,34.7107939084286,36.1018634973095,36.556879979879,37.3267928595719,37.5425226352625,38.3538818667764,38.9256788662533,39.2370287797293,40.07905588284,41.0877921531045,42.828934439016,45.1250808053116,47.2304521470404,48.8844542825451,50.4887777001192,51.9600579753165,52.9856062137208,54.3122439049734,55.4543510069339,55.4543510069339,55.4543510069339,55.4543510069339
372,"IRL","Ireland",80.2944640917534,81.079055970143,82.0430891702974,83.1658537275985,84.043780853219,85.1301016353669,86.0907939015646,87.0941529887245,87.7416181868143,88.1819601873625,88.4951396070205,88.7366986888873,88.4746339721747,88.4749058308701,88.7557445452358,89.2012558337316,89.5856112393894,89.8845632323589,90.062010851143,90.3645086470238,90.8766406133558,91.5583687869186,92.127039526951,92.8262410201822,93.4530768774167,93.4530768774167,93.4530768774167,93.4530768774167
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",86.1410309329433,86.6655159479779,86.9490945937734,86.7879758049317,86.5280257524753,86.7104742147592,86.9854554156816,88.0541321010792,88.1487793854059,88.5794287640767,88.8419020174105,88.8983945271469,88.6993034972148,88.466142562161,88.3805270666408,88.3407107619144,88.3561929906729,88.5008230043114,88.7596441146102,89.0183913795328,89.3193427088776,89.8875147731812,90.504874470055,91.0190905741838,91.4742335882003,91.4742335882003,91.4742335882003,91.4742335882003
380,"ITA","Italy",92.0596706040039,92.6280824920169,93.2429004254481,93.8169355378565,94.2892455136062,94.7193357527126,95.0765733723169,95.435209827856,95.5351263256371,95.6775022877309,95.8820642056967,96.1029955267301,96.25765573549,96.3952152192492,96.5472354228666,96.7040415927111,96.8540971770372,97.0196134781498,97.2092523204189,97.3968110956529,97.5408721319656,97.6862185631371,98.1049496425146,98.5672751121431,99.1113253360901,99.1113253360901,99.1113253360901,99.1113253360901
388,"JAM","Jamaica",39.6993599084669,41.9988184440851,44.0558471074823,45.8783515938501,46.9704588109792,47.5944541334346,48.837792063497,49.3268711887089,49.5827725875474,49.895904155882,50.6835051665608,50.901872735785,51.0396674692398,51.0337229726899,51.1038465433659,51.9656464525555,52.0425628356469,51.7507805746307,51.6671970431401,51.3811749371972,51.9176740376063,51.9694917279392,51.9842449529055,52.2001734467683,52.3894144998276,52.3894144998276,52.3894144998276,52.3894144998276
392,"JPN","Japan",97.1944253096409,97.9947635622482,98.7049151030014,99.1453534855434,99.7431651491265,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",52.6934665544959,52.9821349525562,53.4093234275461,53.4034027471613,53.5215543308587,53.3254601102303,53.0379510457897,52.893360570205,52.845202463106,53.241573728826,53.5527454970544,53.6751189234357,54.1412613094394,55.6349811811049,57.7703740271927,59.8599972378112,62.1723067681462,64.9901838322039,66.7188648467918,68.1391582802143,69.6236742160895,70.8961275353381,72.1742623985973,73.6913927667838,75.1873392342396,75.1873392342396,75.1873392342396,75.1873392342396
398,"KAZ","Kazakhstan",26.7906517904199,27.7971214871633,28.8511017266489,31.165043496931,33.9484852357326,37.1025972399607,40.6076319385318,43.5243092354025,45.25794642409,46.1735367443137,46.7775884269886,47.0227663107856,47.6088274908399,47.8649418718296,48.5428539433585,49.2867473639479,50.1592918167805,51.0376419841315,51.8336544760163,52.5154804096454,53.0263388590798,53.1920226745485,53.4194393714466,53.7030194770251,54.0169944216063,54.0169944216063,54.0169944216063,54.0169944216063
404,"KEN","Kenya",3.56129505311046,3.73567330664723,3.68974758644784,3.80923756609565,4.25158382154666,4.90523886080899,5.62529109211788,6.15330483341351,5.96392213934897,6.16778146095353,6.33571744827975,6.4272690236603,6.4541812569139,6.74573339840431,6.87357739648287,7.09652534100434,7.46774992769284,8.23569766118354,8.89834556312543,9.79557344787608,10.6897460661757,11.6444434365668,12.2266551814516,13.0108115774787,13.714063486479,13.714063486479,13.714063486479,13.714063486479
296,"KIR","Kiribati",5.55161742118695,6.1870546843958,6.88639503713262,7.59043040688773,8.12157248448436,8.78979724149274,9.3475128059611,9.90748776977709,10.6415979002388,11.309516199248,11.7582230387843,12.1417352646919,12.2603247554388,12.9383483014924,12.9628413292834,13.0863843839084,13.3193116788431,13.672082457725,13.8800754340145,14.0786810392836,14.721743271423,15.4311362185471,15.9678042216501,16.8086761374176,17.4782015458991,17.4782015458991,17.4782015458991,17.4782015458991
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",66.4134466356071,67.8460113442414,69.5411426849628,70.7272688304229,71.7714985184176,72.2099447129158,72.6463984270871,72.4754518373507,72.4057916420562,72.7593898996917,73.3219213234951,74.5475398790174,75.3612089359032,76.0572720033275,77.0709129809818,78.0002387120144,78.7776520843735,79.7177462335384,80.3844102343683,81.0141718857842,81.5394558792021,81.8485027485014,82.0629813640309,82.4762546966541,82.8956973019041,82.8956973019041,82.8956973019041,82.8956973019041
417,"KGZ","Kyrgyzstan",27.5229870869647,27.6554689997857,26.9073797935867,26.77522025902,27.1966039917213,28.3051730060393,29.5317039187555,30.8408855201464,32.339232633946,33.3874969247608,34.0440182427912,34.4848608832218,35.2660119977535,36.5532417601934,37.622069486499,38.6367191083721,39.4038534962757,39.9397686133503,40.3393883926124,40.629496803142,41.1436276259794,41.8581369703786,42.2987558371543,42.398040624344,42.9202654225356,42.9202654225356,42.9202654225356,42.9202654225356
418,"LAO","Laos",3.1645998968431,4.02800921596382,4.98200410735491,5.85681875579387,6.8892924620439,7.82260187931843,9.1715054363079,10.2685936219346,11.4464282613752,12.5139222291524,13.4637654925325,14.4274367629779,15.5126522121553,15.8770090013256,16.7228790969315,17.7321175365388,18.7515834061811,19.7101147817036,20.7028914175212,21.7842454242941,22.7509319148873,23.8528864141731,24.8417517237731,26.0047116700867,27.2407368179417,27.2407368179417,27.2407368179417,27.2407368179417
428,"LVA","Latvia",53.4615227339661,53.3292810922102,53.6047227141664,53.5199145179736,53.7263534064031,53.9709727821364,54.2021565572384,54.670050504761,55.2599780638903,55.8847112915125,56.3551200286159,56.9300364000335,57.4875553630178,58.2458076978291,58.8493451372841,58.9515703240733,59.0218884128788,59.2340111202829,59.4388796480153,59.4666241100337,59.4729700615937,59.7787777309363,60.1032953972625,60.5556834650801,61.1135568672911,61.1135568672911,61.1135568672911,61.1135568672911
422,"LBN","Lebanon",47.2695551811681,47.8175333487923,49.0286613091338,50.3814836642026,51.5653515165012,52.901298014566,54.6618905585425,56.9093807217693,59.2212070118438,61.5424648841692,62.4859527763099,63.7305109728024,64.9296566641214,66.1852260823448,67.7261216787361,69.3910017067129,71.0530246817802,72.8024725870379,74.2140926396164,75.1708656378307,76.1045330083623,77.0093241950709,77.8411144910775,78.6941406790991,79.3806741577841,79.3806741577841,79.3806741577841,79.3806741577841
426,"LSO","Lesotho",1.11247076412872,1.43714108235804,1.63361229374534,1.59408907183597,1.40499965781218,1.18372551903649,1.08846282438333,1.04397874850208,1.00698111989301,1.05778944130583,1.38938279358328,1.88233808466275,2.29261673868642,2.63607023021164,3.18270501863668,3.69089708786242,4.12980421695211,4.54632403492883,5.00350271010609,5.36852594479141,5.61743749629601,6.03513227297697,6.55460539451025,6.97145678869641,7.35293592846932,7.35293592846932,7.35293592846932,7.35293592846932
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0.34364170715159,1.44802685145359,2.1744925421678,2.66184670098824,3.47925057839352,4.16869290270652,4.27541253493136,5.12254740440829,6.20748001516986,7.03532431157457,7.93929361658802,8.87905679640599,9.92184981236302,10.4769331591505,10.4769331591505,10.4769331591505,10.4769331591505
434,"LBY","Libya",38.7703033114326,39.9236411453522,40.9163212803755,41.9040012000316,42.7713447950268,43.7945832741258,44.7674619236012,45.8260304474326,47.131284730012,48.3391958531976,49.4689683240724,50.6988487302522,51.7829822413281,53.0038189901329,54.2816047753605,55.4997459650919,56.0642391089648,57.1463682891488,57.6128050917325,57.6179555645075,57.4186410859287,56.8143726829709,56.4590965648644,56.6125792592823,56.8832678761986,56.8832678761986,56.8832678761986,56.8832678761986
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",52.1366274146495,52.6120431946305,52.9679302575842,53.3026123993153,53.7125172958313,54.2460803103986,54.7465751059991,55.0310445809128,55.5385427922793,56.0237763519233,56.4970088883472,56.6758601906142,56.8457366019356,57.2481595796515,57.6260165355963,57.7200978168646,57.909349236219,58.2571920505713,58.5986549696771,58.8530927315081,59.0258292161531,59.0035170510377,59.1392606999717,59.510155321812,59.8624937628242,59.8624937628242,59.8624937628242,59.8624937628242
442,"LUX","Luxembourg",93.3511570592552,93.9514541855684,94.5366260090048,94.9874726317072,95.306847151929,95.6675973038599,96.1239217372328,97.2220785052536,97.2216829306516,97.2589912587972,97.3270887205993,97.5982657761985,97.9118867921936,98.0959583022937,98.1496354752946,98.3192250976308,98.7456508260308,99.3264123624189,99.7787742164268,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0,0,0,0,0,0,0.218314689163137,0.616197637372565,0.785778914156126,1.11149334302223,0.821490914525853,0.91045328522722,0.842333192861688,0.580007655560692,0.661036251522148,1.19346631979147,1.30691988915251,1.59566548754188,2.22709674787188,2.68768731874921,3.19174702539991,3.76491306800115,4.09623597345836,4.87520747186571,5.65753923951381,5.65753923951381,5.65753923951381,5.65753923951381
454,"MWI","Malawi",0,0,0,0,0,0,0,0,1.10813418555945,2.28649447296613,3.15443657425882,3.88299413783082,4.96349297464359,6.1127955754523,6.6852591907345,7.37051073143557,7.70629988850489,8.56623142174743,9.37635836909715,9.88243135712619,10.1700137846612,10.5474898717482,10.8229365443913,11.4289538645864,12.047152929904,12.047152929904,12.047152929904,12.047152929904
458,"MYS","Malaysia",51.2913856087205,53.3657228640571,54.9750034535227,56.7501431271252,59.0568767099679,60.7880552636896,61.0836701803889,62.1586103962341,63.6041022335755,64.1244780823438,64.2210385971379,64.8989272512769,65.4389347793725,65.6714399909557,65.9340896109283,65.9907318924396,66.3026992357542,67.6835937921768,68.6526709978532,68.9786059403494,69.4159017052296,70.0130760324225,70.5381222096418,71.2286919951248,71.7271295511926,71.7271295511926,71.7271295511926,71.7271295511926
462,"MDV","Maldives",27.0062530303334,28.2018769814457,29.1507157023172,30.8345898154447,32.5775713055763,34.1872619147225,36.0537318259651,38.3324820643575,40.1388670088839,41.6566853010166,42.8767434572734,43.3466067250198,44.5197878751619,45.8459046248627,47.1070663742169,48.2102539570707,48.9797234868727,49.7276006070192,50.3300550257733,50.8207597697914,51.2100102519581,51.6679048871731,52.0795730557377,52.6990880176757,53.2747022828732,53.2747022828732,53.2747022828732,53.2747022828732
466,"MLI","Mali",0,0,0,0,0,0,0,0,0,0,0,0.390818859922291,1.40186035483566,1.95685529100005,2.77705807572028,3.84387012504385,4.82359210671166,5.61231915650333,6.37944993631605,7.01865073084274,7.36901798036337,7.01593867327431,7.10953342490956,7.71312888543876,8.28558392725482,8.28558392725482,8.28558392725482,8.28558392725482
470,"MLT","Malta",85.0279466779319,85.5814672629545,86.5602162009704,87.8055516352672,88.9372634614426,90.0526758902293,90.9813305506635,92.4437208946735,92.8652234400546,93.3552560224957,93.8167320224275,94.1850007728367,94.500837633459,94.8144382689089,95.1950146035101,95.5654393280115,95.9433281329973,96.3794945078536,96.7236823175797,97.1085178796262,97.5783274073935,98.0919385785593,98.6700134063763,99.1787753875652,99.4552959912365,99.4552959912365,99.4552959912365,99.4552959912365
584,"MHL","Marshall Islands",18.6861285735831,19.1687997621716,19.7673403159514,19.9928318718678,20.2633727137643,16.0029186329245,21.6183288667922,22.4621273777024,23.1889976959424,23.9405277394261,24.7144773230607,25.6671851834362,26.6596263958569,28.003563957731,28.8485551825308,29.731353983967,30.6015252684971,31.4466453927871,32.2511562668256,32.9386664536082,33.5506378453964,34.0346343462762,34.359892794785,34.8742630678042,35.251109363371,35.251109363371,35.251109363371,35.251109363371
478,"MRT","Mauritania",0.158298851338316,0,0,0,0.0188438430448912,0.00655329717001507,0,0.189724839625299,0.944875665776479,1.61133951030469,1.47121973645081,2.09153138924337,3.33648373843556,4.57114979070832,5.0403801651951,6.43913801597525,7.38938631747899,7.4835884808578,8.05734095325474,9.6009551104554,10.0712787065277,11.0063876240765,11.5493376972162,12.9247386852929,13.7098920112824,13.7098920112824,13.7098920112824,13.7098920112824
480,"MUS","Mauritius",46.9480044423602,48.7719875573082,50.7513809199721,53.0509042642447,54.3313371702624,55.605144674435,56.8998945468604,57.837425306554,59.1219575680385,59.4811498352572,59.9957167038034,59.873229272718,60.1679765203432,60.7308833430516,61.3211205790502,62.1509865807683,62.8802583039422,63.2372416401086,64.2595409910608,65.1960826955714,66.2551860847926,66.850930271211,67.3300711541735,67.9379530776308,68.4950662043174,68.4950662043174,68.4950662043174,68.4950662043174
484,"MEX","Mexico",30.0611677762097,31.4522071128814,32.9572592678379,34.7657201260221,36.9385391171065,39.0563543315814,41.182934942678,43.1397228942191,44.6592305299424,46.3012788460176,48.0664078294905,49.9656860533409,50.9342399473589,51.6588992894462,52.0758711137724,52.4475994280524,52.8869268090201,53.2454458265273,53.5754026350837,54.0738319101137,54.5659700920876,55.2163544311338,55.9397117472848,56.4853313100255,57.1955185649618,57.1955185649618,57.1955185649618,57.1955185649618
583,"FSM","Micronesia",22.7845291034013,23.6895755890429,24.8018507691817,25.6192963182141,26.5046309085946,18.4020701789327,28.7137542343433,29.8559797776947,31.0163132129986,31.969653055089,32.7598655752356,33.6267947384757,34.3672289389118,35.5794612602864,36.0230678011206,36.5602628969972,37.0386550953463,37.45626069457,37.8408347298968,38.142285556034,38.4037176328622,38.6027562849481,38.7420599137436,39.0691583008352,39.3946357073729,39.3946357073729,39.3946357073729,39.3946357073729
498,"MDA","Moldova",40.5350196381991,41.0212954755908,41.4491461084031,41.9750637244307,42.3748250748183,42.4360730190236,42.5760841755946,43.2341195514218,43.7945112994754,44.5128584132659,45.2504572546788,45.9481687615746,46.3549253032121,46.6596507746764,46.8557371499992,47.1459876655707,47.462087776553,47.8615325837175,48.1138881305494,48.302474485138,48.4092942533796,48.4063636283139,48.4022971476753,48.6247904845356,48.8950019402259,48.8950019402259,48.8950019402259,48.8950019402259
492,"MCO","Monaco",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
496,"MNG","Mongolia",19.1292210279535,19.889335292235,21.091310451438,22.2145510056185,24.0540178680842,25.9226146294581,28.0389694726349,29.9578284149998,31.6849469064236,33.3446168284404,34.8007530641207,36.0789799538356,37.1295389800295,37.9044847214975,38.5431067246982,39.0909412886955,39.5247024141945,39.9215432502903,40.292233375105,40.6889836246552,41.3748846309686,41.5587809362113,41.3708240743723,41.793170045492,42.2594177706806,42.2594177706806,42.2594177706806,42.2594177706806
499,"MNE","Montenegro",64.5746691044081,64.6258677280182,64.855261618098,65.2082963648715,65.5212299831627,65.9989234149148,66.652606372984,67.3745254120354,68.1332231940225,68.8629807928493,69.5617910733271,70.3741921506274,71.326502339486,72.3170583741033,73.2029023316193,74.0653542655273,74.8974202235432,75.6321454030428,76.3476638261998,76.8891541539761,77.4124894524701,77.8255226384962,78.2061921715949,78.5661228792262,78.8358580698715,78.8358580698715,78.8358580698715,78.8358580698715
